UniqueCount	AmbigCount
0	4843
53	4910
0	4886
0	4988
16	4928
18	4976
0	4880
0	4859
0	4849
4	91
0	91
1	0
0	624
29	668
0	67
0	67
0	67
4	2371
216	2371
165	0
73	0
0	13
0	13
0	108
146	108
0	95
0	3
0	3
0	3
0	2
0	0
0	2
5	0
773	0
1	0
0	1
2	1
0	4265
17	4265
0	0
371	0
0	0
436	0
103	0
2	24
0	24
1	303
0	304
13	449
0	681
259	682
21	0
324	0
0	77
0	80
0	88
0	79
0	72
0	40
0	79
0	78
1	11
0	77
0	93
0	81
0	78
0	40
0	72
0	91
0	78
0	77
0	78
0	0
0	116
0	116
0	115
0	113
67	1
0	175
0	175
123	471
0	471
20	633
5	662
1	641
0	670
145	0
635	0
0	11
0	4
9	12
0	233
2	233
697	233
0	233
0	74
1	74
0	122
0	129
0	99
6	404
0	404
301	0
58	0
2234	0
0	133
0	132
0	149
0	133
2	148
0	133
2	40
0	40
0	749
2	596
0	507
2	497
36	593
0	743
1	749
5	596
0	0
0	0
0	161
0	161
9	301
1	301
0	294
1	43
0	43
1841	96
0	96
435	0
226	0
1	0
0	64
57	64
0	0
130	0
2464	0
281	953
0	324
1	462
0	187
0	196
0	322
3	482
0	482
3389	0
0	0
0	0
0	1500
0	1500
0	0
150	0
0	0
2	15
0	15
0	0
5588	0
4	0
0	0
60	0
4	116
0	83
0	0
388	0
1	60
62	60
0	1025
0	1027
2	1026
7	1026
4	1025
237	0
0	17
0	13
0	17
0	1
0	1
0	576
0	618
0	590
1	576
0	626
0	631
0	177
0	104
0	167
0	194
0	178
0	195
0	0
0	1074
33	1060
1	1059
0	1059
0	6
2	6
0	6
0	3
0	3
0	321
45	321
0	300
10	116
0	115
0	116
0	116
0	115
0	116
0	116
425	1
0	593
0	0
0	0
0	0
1298	3337
0	3337
0	0
0	0
0	0
0	0
0	0
0	0
280	8844
2	8844
0	20
0	22
0	20
0	22
0	22
0	0
0	0
0	0
7	1415
326	935
59	923
0	1404
0	1365
0	1295
0	1295
0	1295
13	1295
0	0
0	174
0	174
3	256
0	256
0	0
0	128
34	128
2	0
0	1936
0	1936
2	0
0	82
0	82
0	70
140	0
1	0
0	0
218	0
0	739
1	739
0	0
0	0
0	4
0	4
0	269
0	269
0	269
315	0
0	136
0	136
10	221
1	221
68	81
0	81
0	405
0	410
0	561
0	556
0	0
0	0
14	1863
0	1865
0	1853
0	1864
8	1852
0	1852
0	1852
400	0
0	100
0	100
10	773
0	773
0	0
0	0
0	173
0	173
0	1348
0	1348
0	0
0	0
1	110
0	110
0	79
1	76
0	79
0	56
0	74
0	40
0	40
14	328
0	328
0	274
0	19
62	19
0	10
3	1684
0	1543
0	1701
2	1265
0	1264
0	1263
0	1262
0	67
0	68
0	67
0	66
0	67
0	68
7	0
240	0
1	0
1	0
0	1156
0	1159
0	1159
0	1159
0	0
0	127
1	127
15539	0
12	0
1	144
0	144
0	144
0	0
0	237
0	227
84	0
706	0
0	0
0	0
0	0
1065	0
66159	382401
3	0
0	0
0	14
0	35
0	34
0	13
0	34
0	13
0	35
0	7
0	7
18	56
0	50
0	56
0	0
60	0
0	6
0	6
0	0
0	0
0	0
9	270
0	270
75	0
0	284
0	284
0	284
1	173
17	0
0	533
3	513
1	529
295	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	860
0	801
0	761
0	813
1	143
0	143
0	143
168	585
0	452
5	577
22	0
0	0
17	0
11	0
0	0
234	0
305	0
47	0
0	3
0	0
0	3
309	1
228	0
0	0
989	0
41	0
0	182
26	182
1	159
0	144
2	159
4	0
0	192
3	192
44	0
1	362
0	362
0	0
34	0
162	0
0	56
0	56
0	56
43	75
0	29
0	75
0	14
0	29
125	3421
8	3420
0	3327
0	3280
60	19199
0	19199
44	0
300	0
0	0
0	21398
388	21398
0	0
0	0
0	0
369	0
3	6012
5	6015
5	6015
4	6016
0	0
0	7
9	7
1369	0
0	60
2	61
0	61
516	0
0	183
32	183
3	0
1390	0
0	0
0	0
0	0
0	0
0	0
0	66
0	75
0	66
2	75
7	2300
0	2300
156	0
0	516
2	419
0	516
14028	0
27	0
3	1295
6	1295
1	18
0	18
0	4
0	4
0	4
0	4
212	0
0	0
0	0
0	0
0	0
0	214
0	205
0	3
0	3
2	0
0	83
0	36
0	73
0	49
0	83
0	48
0	37
7	73
115	0
0	0
2	598
495	590
0	468
0	1649
0	1644
0	1651
9	1652
0	1650
0	1637
0	1602
0	1643
0	1636
1	15604
97	15615
0	15615
0	0
0	0
0	0
71	0
0	928
46	982
1	139
0	1010
17	139
0	0
0	0
0	63
0	63
0	2968
0	2968
0	0
545	0
0	0
0	0
0	0
0	0
0	0
0	224
0	224
30	0
0	0
0	121
9	121
5	230
0	230
1098	48999
27	46820
0	35109
0	48741
0	49010
0	48005
34	35013
0	34817
0	45819
136	0
2	843
3	840
0	842
0	282
0	280
7	1084
0	1072
1	606
0	1116
0	1120
0	1120
0	1043
0	1080
0	1113
65	0
138	881
1	880
1	881
138	0
250	0
0	0
178	262
0	262
321	0
2	8
0	8
0	126
0	78
0	126
0	126
0	1095
2	1095
0	1
0	1
15	329
3	329
209	0
28	1568
0	1568
0	0
4	0
1	2489
0	2489
0	0
0	0
0	0
0	0
343	0
47	0
1	162
0	156
1	165
0	148
0	159
98	0
270	0
3	0
0	2772
49	2772
0	9
0	9
0	9
2	0
0	0
11537	0
0	14
0	13
0	14
0	4
0	14
0	13
0	13
0	5
0	13
0	2
0	3
0	3
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	20
0	20
0	0
0	0
1026	0
136	0
124	0
45	1865
0	1865
51	1777
0	0
0	0
14	0
0	175
1	175
1788	0
2	0
0	20
0	22
0	22
0	7
0	19
0	18
0	21
0	19
31	0
0	0
0	51
0	51
0	0
8	96
0	96
6	0
0	0
0	0
0	0
0	0
17	97
0	97
12	0
0	61
0	67
0	66
0	62
38	0
11	205
0	205
273	0
44	0
900	0
108	0
0	0
1	143
3	143
390	0
107	0
22	0
0	1
0	1
0	1
2	99
0	99
0	77
0	321
0	343
628	0
0	0
2279	0
17	0
0	0
0	0
0	2
0	2
0	1
0	1
0	0
524	37
0	219
0	240
0	234
0	204
0	240
2	0
0	0
1	0
0	4747
0	4747
0	4746
1	4747
2	4747
0	147
5	147
0	0
0	0
0	0
0	0
3	3545
6	3549
0	3547
0	3549
0	1
0	1
197	0
10	1758
0	1758
13	0
2903	0
0	0
5	220
3	220
7	0
2	0
0	70
0	70
245	0
0	0
0	258
6	256
5	258
0	1
0	1
0	1388
5	1457
28	1518
0	1297
0	1296
16	281
0	1326
0	0
0	0
13	0
10	0
0	23
0	31
0	31
0	19
0	23
0	30
2	33
0	33
304	0
0	0
0	113
0	401
11	401
190	0
0	169
0	169
0	117
0	145
0	444
0	427
0	447
0	427
44	0
1	1820
0	1820
0	439
0	439
0	94
10	60
0	94
0	60
3	94
397	0
60	316
0	316
4	316
0	0
1284	0
190	355
8	356
0	186
11	186
0	0
675	100
13	100
0	783
1	782
0	764
0	261
22	261
0	261
41	165
0	165
6	0
0	700
1	696
0	661
0	706
0	708
0	431
2	0
2	0
0	198
11	198
405	0
0	0
0	4954
229	4951
0	4941
0	4952
5	4954
0	4944
171	0
27	0
0	128
1	128
0	49
0	56
1	12
3	172
0	171
0	39
1	176
0	163
0	176
0	163
0	165
0	176
0	165
47	0
0	0
0	0
2722	2
0	32
0	32
0	31
17	0
0	0
0	0
1	314
0	701
0	704
0	706
0	281
0	284
0	293
1	711
0	309
0	307
0	292
0	4
0	4
0	1109
30	775
0	1105
0	74
0	65
0	65
0	74
0	74
0	71
0	64
0	74
0	73
0	74
0	75
0	83
0	71
0	74
0	74
0	75
0	83
0	74
0	74
0	75
3	6120
0	6120
0	6
0	6
7	0
0	16
0	47
0	4
0	18
0	18
0	18
0	18
0	18
0	18
0	16
0	16
0	19
0	18
0	35
0	19
0	18
0	48
0	18
0	31
0	18
0	19
0	107
0	107
1056	0
0	0
0	0
0	0
243	0
1	35
0	35
0	35
8	726
0	726
158	384
0	0
0	25
19	25
184	575
0	575
0	568
0	0
0	0
258	0
22	832
0	832
0	0
0	0
0	23
7	23
0	18
28	18
0	17
1	74
0	303
0	304
0	302
0	302
3	303
0	293
0	302
0	304
0	1
0	1
2	647
6	845
0	850
217	386
0	844
3	842
0	212
7	212
0	5474
0	5474
0	0
0	0
0	0
1	406
0	406
40011	0
13500	0
0	0
45	0
177	0
54	217
2	217
0	8
0	122
0	121
0	45
430	0
0	0
0	0
2	680
0	1571
2	1571
7	136
36	2091
1	693
0	1571
4	0
0	0
166	0
3	0
113	0
0	1821
49	1821
329	0
0	0
167	0
0	50
0	50
60	56
0	28
0	32
6	1119
0	1104
5	1115
0	435
0	430
0	220
2	209
17	220
0	3
0	3
0	0
0	0
118	0
0	470
0	487
0	469
0	480
0	486
0	482
0	34
0	34
0	1073
52	1504
0	1487
0	1499
0	1505
7	713
1	1509
3	719
0	712
0	242
3	242
24	0
6	1327
7	1367
2	1351
1	1363
53	1346
0	0
0	778
21	778
0	0
0	0
0	944
0	944
0	944
2	947
0	944
0	945
0	749
152	0
0	0
226	0
1	112
4	112
0	0
0	0
0	0
0	6
0	6
0	6
0	6
0	3
254	0
3	0
12	4462
7	4448
0	4485
431	0
0	0
0	0
0	1427
0	1427
0	0
0	0
1	1221
0	1221
0	1221
0	1221
1	1228
2	1228
0	294
0	294
0	288
0	294
0	294
0	294
0	296
0	285
2	294
0	283
0	294
1	1531
0	1538
52	1551
1	1542
58	0
0	0
0	0
0	0
1	0
1	740
3	740
0	3406
3	3406
0	1717
0	1714
6	1714
19	1717
1	0
0	1853
0	1898
0	1895
13	0
299	0
267	0
58	0
60	0
150	0
0	847
8	847
0	786
0	259
0	260
0	260
0	260
0	0
380	0
3	2911
8	2920
2	2956
59	2957
0	2927
0	2911
0	2908
0	2909
0	2919
422	0
276	0
0	0
4	4
0	0
0	0
0	0
0	135
0	135
0	1603
0	1596
45	238
4	156
0	0
0	0
0	926
0	926
0	6
2	126
0	0
0	0
1	0
0	881
21	881
1	766
113	0
0	8
2	8
0	7
13	0
0	28
25	0
34	0
1110	0
501	0
880	0
0	0
0	0
0	978
0	990
0	978
0	994
16	943
0	0
0	0
0	0
0	0
0	0
0	353
0	325
22	325
0	353
0	260
96	260
0	0
9	1881
0	1881
0	545
3	526
0	538
56	0
18002	0
0	1102
292	1107
0	1069
57	0
5	957
0	1047
13	1076
2	1074
0	1076
0	0
180	0
91	957
0	957
1	957
0	0
144	440
0	440
63	0
0	29
0	0
66	0
70	0
2	0
80	0
0	0
0	1
0	1
0	138
24	138
0	138
0	747
153	747
0	0
120	0
0	0
45	29
0	0
0	1
1	1
0	811
1	699
0	810
0	767
13	767
1	738
0	0
0	0
0	387
0	387
2	387
0	387
1762	4988
6	4920
6	2097
0	46
0	41
0	46
0	46
5	0
1407	0
7	0
0	83
10	83
5030	0
12	2286
4	1782
1	1833
13	1889
0	2305
0	2282
0	45
2	45
3	1332
0	1332
0	1327
2	1328
0	1327
0	1328
0	0
0	0
0	0
0	12
0	5
0	12
0	12
0	12
0	0
0	0
0	118
0	118
19	0
0	1088
42	1088
1	0
0	62
0	62
0	1337
0	1337
4	1391
8	1399
0	1384
0	1376
0	1345
0	0
0	0
0	0
0	0
15	8
30	840
2	773
0	847
0	846
0	793
0	792
0	0
1	19
4665	1
0	356
1	356
112	356
0	0
0	0
1	0
0	0
2	76
1	76
538	0
0	3
0	3
0	0
0	0
1	0
2	0
0	2334
697	2261
0	2326
38	209
0	209
0	0
59	0
0	65
9	65
0	338
0	391
0	339
0	390
75	0
823	1
28	0
7	514
267	527
4	509
0	526
5	1124
2	1093
0	946
0	1124
0	966
0	0
0	1248
6	1248
6	555
2	555
0	42
0	16
0	16
0	42
0	16
0	16
0	16
0	16
0	16
0	16
0	16
36	1558
0	1558
1225	0
136	0
0	0
1	0
31	0
395	0
0	0
0	9355
0	9344
0	9365
0	9332
3	423
0	423
0	0
0	0
4	169
0	169
4734	0
0	0
2181	0
1	0
126	0
2136	0
0	389
0	389
0	270
0	970
0	877
0	902
0	960
0	869
5	651
4	651
0	182
172	182
0	182
5	182
0	0
0	0
187	0
810	0
0	423
30	423
1	0
1	84
0	84
821	0
130	0
0	669
0	891
0	670
0	741
0	669
21	765
0	597
0	670
1	752
0	648
0	538
2	818
0	661
0	881
16	0
3	445
0	445
0	441
23	445
0	445
0	439
0	1906
28	1906
0	0
0	6
0	11
0	11
0	6
0	6
0	6
0	6
0	11
0	11
0	6
0	6
0	6
0	12
0	12
0	302
1	292
1	302
0	670
1	633
1	670
0	670
0	1444
0	1919
0	1936
6	28
1	1936
1	29
0	29
0	2367
0	2571
15	2571
0	134
0	134
0	0
321	0
0	2
0	2
0	0
0	26
0	27
0	27
0	27
0	0
0	35
0	36
0	35
0	36
0	35
0	35
1	35
0	35
699	0
8	0
0	109
0	109
0	457
0	468
26	468
13	1
0	1917
3	1917
0	1916
1	1822
0	0
0	341
0	339
0	272
0	272
0	340
0	338
0	340
0	274
0	66
0	115
0	115
0	115
4	96
0	96
142	0
1	0
79	0
159	75
0	0
0	16
0	16
0	3
1	17330
0	17330
1292	0
79	0
0	172
0	172
0	0
0	0
7	11045
53	10897
44	8074
77	8432
1	0
1120	0
0	71
0	71
0	71
0	2487
0	2502
1	2487
11	0
172	0
0	0
1223	567
0	567
366	0
86	0
31	0
216	0
3	1324
0	1324
1	0
1	0
0	61
0	19
0	19
0	19
0	19
0	19
0	61
0	67
0	54
0	0
0	0
2	0
0	17
0	17
0	0
0	238
1	457
37	457
0	829
12	834
4	834
0	0
0	0
0	4
0	4
0	0
2531	0
3	756
2344	0
87	355
222	355
0	355
13196	7
0	10
1	10
0	26
0	26
1	0
0	268
16	268
0	140
0	131
0	133
19	0
2826	0
99	0
0	204
0	204
0	41
0	41
0	0
0	0
91	0
66412	0
0	0
0	2338
1	2341
15	2341
0	2232
16	0
0	105
1	105
0	0
0	572
10	173
0	173
0	1
0	1
0	279
1	270
0	275
0	276
49	279
0	442
0	442
0	258
0	245
29	260
0	1149
0	1043
0	1155
40	0
236	0
0	18
0	18
0	7
0	7
0	0
1	388
0	311
0	396
1402	0
0	2
0	2
0	0
0	0
44	912
1	857
0	935
8	375
0	376
0	355
0	357
0	357
9	15
0	15
0	27
0	27
0	0
357	0
0	427
1	427
0	427
0	427
0	0
0	0
0	0
6916	28
0	0
4	0
104	0
0	0
0	0
0	0
0	0
43	0
0	0
6	18572
0	18572
2	18568
0	4544
0	4544
4	4543
1	4543
0	249
0	208
1	249
4	370
0	370
14	0
205	0
0	2
0	2
0	3
0	3
4	2
0	0
0	0
0	0
0	1780
0	1780
62	1767
1	1785
0	1785
0	1778
5	1778
0	1774
0	1774
0	0
0	0
226	0
0	170
0	170
3	546
0	546
0	183
22	183
0	0
119	0
24	0
0	48
0	48
194	136
24	136
0	3376
0	3376
217	0
568	0
304	6767
0	6767
0	0
29	0
1	177
0	177
1	0
0	16
0	16
0	7
0	7
26	205
0	214
65	39
3	1269
25	1269
1	0
1478	0
0	0
0	1
0	1
10	759
10	759
0	758
0	0
0	0
105	0
3	60
0	60
1	0
0	200
1	375
0	385
0	207
0	0
0	0
26	0
0	0
0	3094
6	3094
32	1414
26	1369
3	1369
5	1530
0	1573
9	604
0	604
104	0
335	0
174	2768
692	0
4	1822
13	1835
0	1846
2	2252
4	2139
2	2252
75	2151
0	0
0	0
0	0
0	844
2	835
0	844
0	821
45108	0
3	232
10	232
0	0
2147	0
0	0
0	0
0	0
152	0
86	0
0	1034
0	1028
0	1032
0	2022
0	2031
0	2023
0	0
0	0
381	0
1296	2844
0	2844
0	1988
37	1988
328	0
2154	0
0	1
0	1
0	0
0	0
9982	0
1	248
10	262
0	262
0	0
0	1274
1	670
0	671
0	988
0	989
0	979
0	646
1	1291
0	984
0	954
0	271
0	271
510	0
450	0
0	123
0	127
0	126
0	130
0	4
0	4
27	1
0	0
0	930
0	930
0	929
0	266
0	288
0	151
9	288
0	0
44	418
0	410
0	418
0	0
0	279
21	283
0	280
0	281
3	278
0	0
0	3339
0	3321
0	3321
0	3339
0	2
0	2
0	2
11	0
160	0
0	0
260	0
0	106
0	106
0	146
0	151
0	148
0	147
0	130
0	123
0	252
0	146
0	149
0	124
0	150
1	129
0	123
0	152
0	253
0	148
0	148
0	155
0	148
0	169
0	148
0	147
0	123
1	149
0	2046
1	1506
0	2046
3	1486
5	2048
0	2048
0	2046
0	2046
0	1
0	1
1	1
34	0
1	0
71	0
0	0
0	2463
0	1499
0	2472
0	1508
7	1246
0	1508
0	2472
0	2469
0	1508
0	1508
1	1499
0	1506
0	1508
21	1499
0	1508
0	1508
107	0
0	0
0	405
0	177
5	0
0	360
0	358
0	360
0	0
250	0
994	0
54	0
3	29
0	29
588	0
0	0
1	0
0	0
0	0
0	0
740	0
0	0
0	0
5	490
1	490
319	0
0	288
0	288
211	30
0	183
0	183
0	101
0	105
0	107
0	107
0	1
0	1
32	0
215	0
0	7
0	7
30	617
0	617
0	1
0	1
0	1
0	0
733	0
0	384
0	387
0	385
0	387
384	0
871	0
5	0
9	0
0	310
2	266
5	306
2	261
232	0
0	40
0	41
0	0
0	314
2	314
1074	0
0	0
0	906
77	906
0	0
0	0
0	0
12	1424
0	1384
0	1424
0	0
0	0
0	0
0	0
0	0
0	24254
0	24254
0	0
0	0
0	1213
3	1213
0	7
0	10
0	7
2	10
0	0
1	1656
37	1651
3	1653
1	1648
37	1652
3	0
0	15
0	15
0	15
299	7
0	536
0	530
0	548
0	542
2053	0
0	0
0	0
169	0
0	0
4362	0
1	937
53	937
83	907
0	936
7	936
0	1421
0	258
0	261
0	136
325	0
0	1
0	1
0	63
0	62
0	63
0	63
0	2
1	108
0	108
0	0
0	208
0	208
5	208
0	0
0	263
0	263
0	262
3	61
57	61
29378	0
0	115
0	117
2	117
0	66
0	117
0	117
0	117
0	98
0	100
1	0
0	0
13	154
2	515
1	82
0	438
0	431
0	427
123	221
0	0
0	697
2	697
0	0
27	0
196	1292
0	7043
52	7043
0	5677
3	5677
29	0
0	0
0	550
0	546
0	550
53	569
6	568
0	545
707	0
2	0
4761	0
1	0
0	5753
43	5753
11	200
0	200
90	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
5	865
155	865
0	588
1	588
52	0
0	0
1	652
48	652
186	387
0	387
0	515
0	527
0	517
1	530
1	530
26	0
0	0
0	1
0	1
0	1537
0	1518
7	1493
0	1443
1	1502
1	45
0	45
6	1473
12	1473
11	1473
253	0
0	7
0	7
0	1135
38	1135
0	0
0	1
0	1
0	154
6	169
0	169
0	247
20	241
1	230
1	0
0	149
2	149
0	0
0	0
3	45
0	22
0	45
0	33
0	0
0	527
0	515
0	500
0	230
0	0
0	0
0	0
221	0
0	0
0	227
28	227
0	0
0	2
0	2
0	2
0	0
2	750
7	750
0	226
0	226
0	26
0	26
0	0
0	0
0	0
0	0
0	22106
0	22214
291	0
8	0
1	0
0	3
0	1
0	2
0	105
0	105
0	102
0	107
0	102
0	104
4	184
0	184
73	0
0	2482
0	2482
128	2479
136	0
257	0
0	10
0	10
0	0
0	0
200	0
0	125
75	125
0	40
0	0
83	337
0	337
1	1001
0	1000
2	1003
0	11
0	11
0	11
0	11
0	1
8	1
38	0
0	0
0	230
0	171
0	1
0	1
0	0
0	2
0	0
0	2
0	0
101	2741
0	2741
19	22
0	22
12	3274
13	3297
0	3302
524	0
675	0
0	972
0	567
1	567
1	550
329	569
0	0
3	310
0	310
0	13
0	13
0	13
0	13
0	13
0	26
0	26
0	26
151	249
0	168
0	247
1	242
5	14
0	15
0	14
3	51
0	58
0	51
0	57
149	0
0	92
0	131
0	131
0	646
49	646
1	646
11553	0
0	0
185	167
0	167
0	167
46	0
2	0
0	1531
0	1584
0	661
2	582
0	1647
0	1531
0	319
0	237
0	317
17	0
0	0
0	0
0	0
2205	0
0	644
0	699
0	646
0	699
2	0
0	21659
0	21659
5	21652
0	344
0	344
320	0
23	0
0	1
0	1
2	13836
1	13838
9	13838
0	13834
0	13836
0	0
4109	0
0	402
0	174
17	7
12	2156
64	2156
1	5957
1	5957
0	5957
29	774
1	774
0	969
0	974
0	974
2	968
52	0
0	319
0	329
2	328
0	197
0	198
0	187
4	187
15	178
