UniqueCount	AmbigCount
0	6454
61	6578
0	6519
0	6718
39	6631
52	6733
0	6544
0	6479
0	6464
4	115
0	115
5	0
0	902
39	971
0	139
5	141
0	141
0	917
110	917
309	0
143	0
0	10
2	10
0	399
145	399
0	392
0	13
0	13
1	13
0	3
0	1
0	3
25	0
1117	0
0	0
0	6
4	6
0	3246
27	3246
0	0
742	0
0	0
579	0
139	0
6	66
0	66
1	287
2	286
14	472
0	2439
324	2439
49	0
406	0
0	196
1	217
1	243
0	200
0	178
0	109
0	203
0	206
3	39
0	199
0	247
0	228
0	202
0	109
0	195
0	243
0	206
0	199
0	206
0	0
0	261
0	269
0	271
0	262
221	7
11	318
0	318
179	661
0	661
65	1095
6	1157
9	1112
0	1175
193	0
1273	0
0	21
0	15
15	23
0	1185
35	1185
1222	1184
0	1186
0	120
0	120
0	257
0	291
0	252
5	721
0	721
438	0
144	0
2913	0
0	189
0	188
0	211
0	188
0	211
0	189
0	65
0	65
0	1236
3	1051
1	843
4	805
86	1036
2	1222
3	1236
12	1051
0	6
1	6
0	79
0	79
33	617
7	617
0	610
1	115
0	115
2702	355
1	355
640	0
686	0
0	0
0	117
68	117
0	0
164	0
4420	0
837	939
0	509
0	730
0	275
0	284
0	509
4	755
0	755
2967	0
0	0
0	0
1	2793
0	2793
0	0
245	0
0	4
4	21
1	21
0	0
7495	0
3	0
0	0
71	0
3	232
0	150
0	0
480	0
5	153
99	153
0	1352
0	1352
2	1354
43	1354
20	1351
229	0
0	46
0	38
0	46
0	0
0	0
0	1029
3	1147
0	1086
1	1028
7	1168
0	1182
0	405
0	261
0	376
0	426
0	410
0	433
5	0
3	1704
24	1683
0	1666
0	1666
0	3
1	3
0	3
0	17
0	17
3	700
48	700
0	657
16	323
0	318
0	322
0	323
0	317
0	322
0	322
706	0
0	867
0	0
0	0
0	0
1520	3902
0	3902
0	1
0	1
0	1
0	1
0	1
0	1
520	11625
10	11625
0	84
0	88
0	88
0	84
0	84
0	0
0	0
0	0
12	1472
246	1091
34	1041
0	1432
0	1455
0	2773
0	2773
0	2779
16	2779
0	0
0	287
2	287
13	628
0	628
0	0
0	140
56	140
1	0
1	2332
0	2332
1	0
0	127
0	127
0	105
304	0
0	0
0	0
425	0
5	1511
0	1511
0	0
0	0
0	14
0	14
0	359
0	359
0	359
531	0
1	284
0	284
17	336
0	336
77	177
0	177
0	859
0	885
0	1069
0	1043
0	0
0	0
53	5027
0	5045
0	4957
0	5055
9	4970
0	4967
0	4972
586	0
5	164
0	164
21	1232
0	1231
0	0
0	0
0	435
1	435
0	3046
6	3046
0	0
0	0
2	260
0	260
0	234
3	234
0	233
0	207
1	219
0	170
1	168
11	1094
0	1094
0	1000
1	127
135	126
3	93
14	3679
8	3462
0	3731
1	2182
2	2179
0	2174
0	2169
0	1099
0	1118
0	1066
0	1049
0	1076
0	1085
3	0
352	0
0	0
1	0
0	2453
0	2464
1	2464
0	2465
