UniqueCount	AmbigCount
0	3604
43	3669
0	3638
1	3728
13	3678
19	3735
0	3645
0	3620
0	3612
3	112
0	112
0	0
0	741
12	789
1	123
5	128
0	128
1	1717
185	1717
189	0
41	0
0	0
0	0
0	169
99	169
0	163
0	2
0	2
0	2
0	0
0	0
0	0
27	0
824	0
0	0
0	15
8	16
0	4670
14	4670
0	0
639	0
1	0
565	0
115	0
3	37
0	37
0	188
0	189
7	288
0	935
129	936
76	0
327	0
0	64
1	69
0	76
0	63
0	58
0	29
0	63
0	65
4	6
0	64
0	77
0	72
0	65
0	29
0	63
0	78
0	65
0	64
0	65
0	0
0	284
0	289
0	287
1	277
117	5
6	272
0	272
93	482
0	482
15	548
3	571
7	558
0	581
147	0
924	0
0	11
0	8
4	11
0	554
11	555
901	554
0	555
0	105
1	105
0	147
0	157
0	125
1	448
0	448
332	0
200	0
2526	0
0	47
0	47
0	53
0	46
0	53
0	47
2	56
0	56
0	1157
5	1034
0	887
1	856
71	1030
0	1147
1	1157
7	1034
0	1
0	1
0	16
0	16
23	696
1	696
0	682
0	71
0	71
1724	168
9	168
383	0
381	0
0	0
0	83
38	83
0	0
185	0
3610	0
3040	7107
0	190
0	412
0	234
0	240
0	193
2	423
0	422
1531	0
0	0
0	0
0	1511
0	1511
0	0
200	0
0	1
3	9
0	9
0	0
6368	0
0	0
0	0
55	0
3	113
0	76
0	0
531	0
5	106
70	106
0	1070
0	1072
8	1072
10	1071
10	1070
1420	0
0	17
0	13
0	17
0	0
0	0
0	451
0	501
0	479
0	450
3	507
0	513
1	270
0	185
0	259
0	286
0	271
0	283
1	0
4	1274
32	1258
0	1259
0	1260
0	0
0	0
0	0
0	10
0	10
0	330
42	330
0	316
6	166
0	162
0	166
0	166
0	162
0	166
0	166
475	1
0	749
0	0
0	0
0	0
1604	3698
0	3698
0	0
0	0
0	0
0	0
0	0
0	0
254	7513
4	7513
0	11
0	12
0	11
0	12
0	12
0	0
0	0
0	0
12	1086
181	763
29	740
0	1068
0	1071
0	2002
0	2002
0	2005
15	2005
0	0
0	105
1	105
0	27
0	27
0	0
0	323
149	323
0	0
1	1876
0	1876
3	0
0	75
0	75
0	66
391	0
4	0
0	0
315	0
1	741
0	741
0	0
0	0
0	6
0	6
0	323
0	323
0	323
508	0
0	437
0	437
25	291
0	291
100	113
0	113
0	385
0	394
0	499
0	490
0	0
0	0
24	1541
0	1546
0	1529
0	1548
5	1531
0	1531
0	1531
637	0
0	175
0	175
15	893
0	893
0	0
0	0
0	282
0	282
0	1476
3	1476
0	1
1	1
3	214
0	214
0	56
1	54
0	56
0	46
1	54
0	32
0	32
8	453
0	453
0	422
0	60
69	60
0	49
8	2084
3	1923
0	2111
1	1313
0	1311
0	1313
0	1311
0	14
0	15
0	14
0	14
0	15
0	15
8	0
395	0
0	0
0	0
0	1389
0	1391
0	1390
0	1393
0	0
0	266
2	266
25399	0
6	0
0	278
0	277
0	278
0	0
0	352
0	350
100	0
689	0
0	0
0	0
0	0
925	0
59585	349775
5	0
0	0
0	29
0	53
0	55
0	29
0	54
0	31
0	56
0	18
0	20
5	33
0	31
0	33
0	0
121	0
0	9
2	9
0	0
0	0
0	0
10	285
0	285
84	0
0	362
0	361
0	361
1	276
26	0
0	657
5	627
0	653
347	0
0	0
0	0
0	0
0	0
0	0
10	0
0	0
0	809
0	731
0	711
0	748
0	205
0	205
1	205
65	774
0	671
12	757
15	0
0	0
7	0
14	0
0	0
416	0
270	0
5	0
0	7
1	0
0	7
419	0
334	0
0	0
323	0
68	0
0	184
18	184
0	132
0	130
3	132
1	0
0	222
0	222
82	0
1	515
0	515
0	0
46	0
269	0
0	70
0	70
0	65
97	204
0	93
0	203
0	56
0	92
170	3402
8	3401
1	3317
0	3260
258	18140
0	18140
27	0
309	0
0	0
0	20443
338	20443
0	0
0	0
0	0
402	0
0	897
0	898
2	898
0	898
0	0
0	4
0	4
1897	0
0	38
0	38
0	40
946	0
0	275
40	275
0	0
1115	0
0	1
0	1
0	0
1	0
0	0
0	90
0	100
0	90
3	100
5	1749
0	1749
183	0
0	350
0	316
0	350
20452	0
43	0
12	1172
15	1172
4	19
3	19
0	10
0	10
0	10
0	10
250	0
4	0
0	0
0	1
0	1
1	195
0	190
0	0
0	0
0	0
0	81
1	28
0	75
0	44
0	83
0	42
0	30
11	77
188	0
0	0
2	804
276	804
0	787
0	2218
0	2209
0	2213
33	2222
0	2211
0	2195
0	2123
0	2207
0	2193
3	21421
67	21436
0	21436
1	0
0	0
0	0
104	0
0	770
40	904
1	127
0	830
2	127
0	0
0	0
0	74
0	74
0	661
0	661
0	0
534	0
2	42
0	40
0	1
0	4
0	4
0	262
0	262
31	0
0	0
0	43
3	43
3	138
0	138
1821	38468
35	36461
0	26215
5	38182
1	38470
0	37127
60	26181
0	26085
0	35182
0	0
27	1676
8	1664
0	1676
0	438
0	435
6	1189
0	1171
1	724
0	1211
0	1210
1	1210
0	1138
0	1186
0	1202
93	0
206	1158
1	1157
1	1157
252	0
313	0
0	0
200	434
0	434
328	0
1	20
0	20
0	234
1	167
2	234
1	234
1	1347
4	1347
0	0
0	0
15	434
3	434
412	0
56	1948
0	1948
0	0
2	0
1	1872
0	1872
0	0
0	0
0	0
0	0
426	0
56	0
3	184
0	171
0	186
0	175
0	173
157	0
408	0
2	0
0	5147
137	5147
0	14
6	15
0	15
1	0
0	0
22028	0
0	28
0	28
0	28
0	12
0	28
0	28
0	29
0	12
0	28
0	3
0	1
0	1
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	64
0	64
0	0
0	0
1365	0
181	0
135	0
111	2805
0	2805
75	2634
0	0
0	0
29	0
0	149
0	149
2434	0
0	0
0	39
0	49
0	49
0	6
0	37
0	37
0	47
0	37
2	0
0	0
0	86
0	86
0	0
1	108
0	108
45	0
0	0
0	0
0	0
0	0
19	90
0	90
20	0
0	73
0	78
0	77
0	74
6	0
25	317
0	317
494	0
40	0
113	0
121	0
0	0
1	247
3	247
572	0
130	0
42	0
0	1
0	1
0	1
4	248
0	248
0	177
0	559
0	630
765	0
0	0
1804	0
9	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
361	31
0	182
0	180
0	179
0	166
0	180
0	0
0	0
1	0
7	4583
0	4584
1	4583
1	4583
2	4584
0	73
1	73
0	0
0	0
0	0
0	0
4	4887
22	4900
0	4890
0	4898
0	2
1	2
298	0
10	2175
0	2175
112	0
2071	0
0	0
9	263
1	263
3	0
0	0
0	57
0	57
293	0
0	0
0	276
2	276
3	276
0	1
0	1
0	1036
9	1079
37	1096
0	1029
0	1028
18	265
0	1039
0	0
0	0
14	0
7	0
0	8
0	10
0	10
0	8
0	8
0	10
12	22
0	22
343	0
0	0
0	100
1	323
9	323
353	0
0	243
0	242
0	179
8	195
0	915
0	883
0	919
0	883
23	0
1	1692
0	1692
0	387
0	387
1	107
13	65
0	107
0	64
8	107
497	0
31	310
0	309
12	310
0	0
1170	0
311	372
8	373
0	178
18	178
1	0
713	199
16	199
0	937
0	936
0	931
1	59
4	59
0	59
33	241
0	241
6	0
0	760
0	760
0	763
0	778
1	777
0	587
2	0
7	0
0	286
10	286
540	0
0	0
3	5407
36	5402
3	5390
0	5402
6	5407
0	5390
264	0
56	0
0	122
1	122
0	109
0	143
0	35
1	333
0	333
0	83
11	338
0	297
0	341
0	297
0	300
0	341
1	303
35	0
0	0
0	0
2980	0
0	32
0	32
0	31
1	0
0	0
1	0
1	494
1	937
1	945
0	944
0	452
0	447
0	470
1	949
0	490
0	487
0	469
0	1
0	1
0	1410
29	1003
0	1409
0	160
0	139
0	139
0	160
0	161
0	144
0	141
0	161
0	147
0	160
0	164
0	161
0	143
0	160
0	160
0	162
0	161
0	160
0	161
0	163
3	8426
0	8426
0	0
0	0
8	0
0	30
0	74
0	5
0	32
0	32
0	32
0	32
0	32
0	32
0	30
0	30
0	32
0	32
0	42
0	32
0	32
0	72
0	32
0	36
0	32
0	36
0	64
0	64
1924	0
0	0
0	0
0	0
286	0
0	58
0	58
0	58
20	589
0	589
121	363
0	0
0	31
15	31
163	969
0	969
0	963
0	0
0	0
312	0
29	577
0	577
0	0
0	0
0	25
6	25
1	18
22	18
0	16
0	115
0	393
5	392
0	391
0	391
3	393
0	367
0	391
1	392
0	1
0	1
6	576
4	705
1	708
171	358
0	705
2	702
0	202
4	202
0	5330
0	5330
1	1
0	1
0	1
0	1071
0	1071
12953	0
492	0
0	0
64	0
97	0
44	302
3	302
0	15
1	147
0	147
0	66
290	0
0	0
0	0
0	684
0	1298
6	1298
15	181
51	1764
1	704
0	1298
0	0
0	0
204	0
13	0
188	0
0	2118
30	2118
305	1
0	0
232	0
0	93
1	93
87	105
1	67
0	69
13	915
0	910
10	908
0	631
0	629
1	639
3	598
25	639
0	4
0	4
0	0
0	0
25	0
0	173
0	177
0	166
0	167
0	170
0	170
0	70
3	70
0	1142
86	1477
0	1462
0	1470
1	1479
3	842
0	1479
2	836
0	837
0	385
14	385
21	0
5	890
9	930
0	915
0	928
14	911
0	0
0	990
17	990
0	0
0	0
0	888
0	888
0	888
3	890
0	888
0	888
0	784
164	0
0	0
82	0
0	195
8	195
0	0
0	0
0	0
0	7
0	7
0	7
0	7
1	4
372	0
11	0
20	6245
1	6202
0	6285
595	0
0	1
0	1
0	7995
0	7995
0	0
0	0
0	1214
0	1214
0	1217
0	1215
1	1228
7	1227
0	491
2	490
0	472
0	491
0	491
0	491
0	492
0	462
0	491
0	461
0	491
4	750
0	752
9	762
0	760
75	0
0	0
0	0
0	0
1	0
0	755
3	755
2	4965
5	4965
0	1608
0	1613
5	1613
20	1609
1	0
0	4483
0	4608
