UniqueCount	AmbigCount
0	2075
39	2188
0	2083
0	2228
8	2209
9	2233
0	2091
0	2087
0	2081
0	68
0	60
0	0
0	525
9	561
0	53
0	187
0	53
0	808
96	807
146	0
16	0
0	0
0	0
0	80
68	110
0	70
0	2
0	2
0	2
0	2
0	1
0	2
18	0
502	0
0	0
0	5
0	5
0	2541
61	2541
0	0
270	0
0	0
300	1
65	3
0	22
0	10
1	147
0	153
3	235
0	224
64	232
25	0
184	0
0	59
0	73
0	76
0	61
0	57
0	35
0	62
0	61
1	14
0	60
0	79
0	79
0	61
0	35
0	58
0	77
0	61
0	58
0	61
0	0
0	125
0	126
0	124
0	124
57	1
0	135
0	135
47	277
0	277
6	328
0	347
4	330
0	349
69	0
684	0
0	10
0	9
1	13
0	278
13	279
615	278
0	279
0	88
1	88
0	91
0	103
0	85
0	316
0	315
214	7
41	0
1755	0
0	53
0	53
0	64
0	52
0	63
0	53
2	48
0	27
0	644
1	519
0	431
2	420
54	515
0	639
0	644
3	519
0	0
0	0
0	19
0	19
18	731
7	731
0	698
2	48
0	48
880	111
2	111
278	0
208	0
0	0
0	89
8	89
0	0
104	0
731	0
21	106
0	297
0	346
0	96
0	96
0	297
0	363
0	363
759	0
0	0
0	0
0	1076
0	1076
0	0
123	4
0	1
2	9
3	9
1	0
2468	0
11	0
2	0
93	0
0	42
0	29
0	0
283	0
1	94
56	94
0	347
0	347
0	347
6	347
2	346
3434	0
0	4
0	2
0	4
0	0
0	0
0	372
0	427
0	389
0	372
1	430
0	436
0	124
0	76
0	118
0	135
0	124
0	137
0	1
0	871
15	862
0	863
0	863
0	0
0	0
0	0
0	1
1	1
0	232
21	232
0	205
3	105
0	102
0	105
0	105
0	102
0	105
0	105
174	305
1	543
0	0
0	0
0	0
1280	3694
0	3694
0	0
0	0
0	0
0	0
0	0
0	0
235	6113
2	6113
0	12
0	12
0	12
0	12
0	12
0	0
0	0
0	0
7	674
64	387
28	373
4	665
0	626
0	1076
0	1077
0	1078
5	1079
0	0
1	107
0	107
2	108
0	108
0	0
0	95
23	95
3	0
2	748
0	748
1	1
0	662
0	662
0	343
162	0
1	0
0	0
174	0
3	385
1	385
0	0
0	0
0	4
0	4
2	194
0	194
0	194
311	0
0	167
1	167
7	193
0	193
45	50
0	50
0	252
0	255
0	375
0	372
0	0
0	0
4	409
0	409
0	403
0	411
3	408
0	408
0	409
375	0
7	80
0	80
4	393
0	360
0	0
0	0
1	204
0	204
0	564
1	564
0	0
1	20
1	81
0	81
0	20
0	20
0	20
0	17
0	19
0	12
0	12
3	314
0	298
0	252
0	17
42	17
1	15
0	827
0	782
0	838
0	1046
0	1045
0	1040
0	1039
0	18
0	19
0	18
0	18
0	19
0	19
4103	0
220	0
0	0
0	0
0	583
0	586
1	586
0	586
0	0
0	81
0	81
16717	0
8	7
0	166
0	165
0	166
0	0
0	168
0	160
67	14
270	0
0	0
0	0
0	0
828	0
26333	162549
0	0
0	0
0	25
0	57
0	57
0	25
0	56
0	26
0	57
0	11
0	12
0	60
0	47
0	48
11	0
30	0
0	9
0	61
0	0
0	0
0	0
3	166
0	166
44	0
0	223
2	220
0	223
0	137
9	0
0	420
3	407
1	417
185	3
0	0
0	0
0	0
0	0
0	0
3	10
0	0
0	588
1	565
0	529
0	549
0	80
0	80
0	80
89	505
0	420
3	493
2	1
0	0
4	0
7	0
2	1
334	1
118	0
1	0
0	6
0	1
0	6
287	16
188	0
0	0
817	1
52	0
0	135
2	135
0	100
0	91
1	100
1	0
0	192
14	192
28	0
1	329
0	329
0	0
16	0
140	0
0	33
0	33
0	32
38	79
1	29
0	76
0	19
1	26
39	1984
1	1984
0	1852
0	1846
96	15366
0	15366
35	0
195	0
0	0
0	2989
404	2989
0	0
0	0
1	0
164	0
0	2919
0	2922
5	2922
0	2922
0	0
0	6
0	6
984	0
0	26
0	26
0	26
363	0
0	124
18	124
0	1
1041	40
0	0
0	0
0	0
0	0
0	0
0	24
0	28
0	24
0	28
11	1417
0	1417
131	43
0	235
1	193
1	235
10980	0
16	0
6	530
8	530
4	6
1	6
0	5
0	5
0	5
0	5
124	0
0	0
0	0
0	0
0	0
2	103
0	98
0	1
0	1
36	0
0	34
0	20
0	31
0	26
0	34
0	26
0	20
4	31
95	4
0	0
1	273
196	265
0	206
0	1609
0	1612
0	1611
0	1631
0	1610
0	1599
0	1553
0	1608
0	1595
16	22740
119	22903
0	22903
0	0
0	0
0	0
43	0
0	405
27	459
1	87
0	434
1	87
0	0
0	0
0	39
1	39
0	3105
2	3105
0	0
285	0
0	0
0	0
0	0
0	0
0	0
0	147
0	147
21	0
0	0
0	29
3	37
0	99
0	97
1101	37157
30	35138
0	29600
4	36718
2	37139
0	36255
44	29552
0	29251
0	35195
8	0
16	1336
5	1333
0	1337
0	275
0	275
5	550
0	543
0	324
0	559
0	563
0	563
0	524
0	550
0	556
27	0
58	304
0	304
0	304
111	0
263	2
0	0
122	175
0	175
229	0
0	13
0	13
0	160
0	94
0	160
0	160
8	771
3	771
0	0
0	0
9	230
2	230
275	2
24	1635
0	1635
0	0
0	0
8	1602
0	1602
0	0
0	0
0	0
0	0
262	0
30	0
1	89
0	83
0	89
0	81
0	83
77	0
240	5
0	0
0	3300
55	3300
0	3
2	3
0	3
1	0
0	0
2557	0
0	31
0	31
0	31
0	7
0	31
0	31
0	33
0	7
0	31
0	1
0	11
0	11
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	25
0	25
0	0
0	0
705	11
142	0
108	5
42	1025
0	1025
43	970
0	0
0	0
6	0
0	153
1	153
1584	0
7	0
0	12
0	14
0	14
0	1
0	12
0	12
0	14
0	12
2	0
0	0
0	32
0	32
1	0
0	116
0	116
0	0
0	0
0	0
0	0
0	0
1	102
0	55
8	0
0	67
0	75
0	71
0	71
11	0
15	226
0	226
265	0
7	11
103	0
45	0
0	0
0	175
2	175
450	0
84	3
128	0
0	0
0	0
0	0
1	111
0	111
0	66
0	257
0	302
605	0
0	0
616	0
15	0
0	0
