UniqueCount	AmbigCount
1	2835
49	2975
0	2841
0	3005
11	3000
18	3022
0	2861
0	2848
0	2842
0	74
0	67
1	0
0	498
10	523
0	33
1	140
0	35
1	930
113	927
136	0
31	0
0	1
0	1
0	82
86	110
0	63
0	3
0	3
0	3
0	1
0	0
0	1
57	0
560	0
0	0
0	0
2	2
0	2266
37	2266
0	0
328	0
1	0
309	2
87	1
1	34
0	12
2	175
1	180
8	296
0	356
79	373
17	0
151	0
0	69
0	78
0	84
0	69
0	67
0	35
0	68
0	69
1	9
0	68
0	85
0	81
0	68
0	36
0	68
0	85
0	69
0	68
0	69
0	0
0	77
0	78
0	76
0	73
66	5
2	160
0	160
62	407
0	407
7	406
2	424
3	415
0	435
59	0
878	0
0	17
0	10
15	18
0	177
3	177
425	177
0	177
0	82
1	82
0	104
0	109
0	87
0	429
0	428
254	4
111	0
2084	0
0	95
0	93
0	103
1	95
0	100
0	93
0	45
0	24
0	656
0	539
2	451
2	434
33	534
0	650
0	656
2	539
0	4
0	4
0	56
0	56
21	419
3	419
0	394
2	48
0	48
1119	87
3	87
310	0
165	0
0	0
0	125
7	125
0	0
166	0
909	0
21	58
0	400
1	487
0	126
1	131
0	403
1	513
0	510
1632	0
0	1
0	1
0	955
0	955
0	0
135	5
0	20
2	14
3	14
0	0
2931	0
7	0
2	0
60	0
1	87
0	70
0	0
306	0
0	99
79	99
0	583
0	583
0	583
9	583
8	583
658	0
0	6
0	6
0	6
0	0
0	0
0	450
0	491
0	471
0	450
1	499
0	503
0	147
0	95
0	143
0	155
0	147
0	153
0	6
0	943
19	935
0	936
0	937
0	2
0	2
0	2
0	1
0	1
0	296
21	296
0	278
9	134
0	131
0	132
0	134
0	129
0	134
0	132
277	341
0	680
1	0
0	1
0	1
946	3375
0	3375
0	3
0	3
0	3
0	3
0	3
0	2
270	7204
2	7204
0	23
0	24
0	23
0	24
0	24
0	0
0	0
0	0
1	536
44	322
15	313
3	531
0	511
0	1059
0	1060
0	1061
3	1062
0	0
0	168
0	168
5	92
0	92
0	0
0	91
33	91
3	0
1	1249
0	1249
0	0
0	620
0	620
0	334
139	0
2	0
0	0
235	0
2	598
0	598
0	0
0	0
0	6
0	6
2	257
0	257
0	257
341	0
0	99
0	99
3	222
1	222
62	60
0	60
0	304
0	308
0	422
0	418
0	0
0	0
6	1371
0	1375
0	1368
0	1377
7	1372
0	1372
0	1373
471	0
6	72
0	72
8	754
0	575
0	0
0	0
0	243
1	243
0	767
3	767
0	0
1	13
0	82
0	82
0	30
0	30
0	30
0	23
0	26
0	17
1	17
1	280
0	268
0	230
0	9
43	9
0	4
2	981
1	910
0	989
2	1291
1	1291
0	1291
0	1291
0	5
0	5
0	5
0	5
0	5
0	5
3047	0
119	0
0	0
2	0
0	642
0	642
0	642
0	642
0	0
0	120
1	120
14265	0
7	6
0	144
0	143
0	144
0	0
0	173
0	168
55	13
370	0
0	3
0	3
0	0
864	0
18534	117240
2	0
0	0
0	13
0	38
0	36
0	12
0	36
0	12
0	37
0	5
0	5
0	61
0	47
0	47
4	1
46	0
0	5
0	55
0	0
0	0
0	0
4	236
0	236
27	0
0	342
0	342
0	342
1	234
7	0
0	412
2	395
1	407
211	3
5	0
0	0
0	0
0	0
0	0
3	7
0	0
0	605
0	579
2	529
0	563
1	91
0	91
0	91
129	595
0	493
4	583
8	0
0	0
3	0
13	0
0	3
236	0
150	0
3	0
0	3
0	1
0	3
244	20
206	0
0	0
1029	0
37	0
0	103
1	103
0	127
0	110
1	127
0	0
0	149
14	149
36	0
0	334
0	334
0	0
12	0
142	0
0	37
0	37
2	37
35	50
0	20
0	50
0	11
0	20
61	2410
5	2410
1	2264
0	2253
133	19951
0	19951
42	0
262	0
0	0
0	13411
1542	13411
0	0
0	0
1	1
300	0
1	7058
0	7089
6	7089
3	7090
0	0
0	7
2	7
1131	0
0	33
1	32
0	33
385	0
0	150
27	150
1	1
1057	25
0	0
0	0
0	0
0	0
0	0
0	58
0	62
0	58
2	62
10	1073
0	1073
137	30
0	452
2	375
2	452
7740	0
23	0
5	974
