UniqueCount	AmbigCount
0	1942
19	2011
0	1934
0	2026
2	2021
10	2046
0	1954
0	1952
0	1949
1	57
0	46
2	0
0	480
9	515
0	39
1	201
0	40
0	1016
129	1016
124	0
13	0
0	0
0	0
0	95
46	128
0	88
0	6
0	6
0	6
0	4
0	0
0	4
102	0
471	0
0	0
0	2
0	2
0	2669
34	2669
0	0
226	0
0	0
333	1
59	3
1	16
1	9
2	219
0	224
4	313
0	234
35	246
39	0
147	0
0	51
0	62
0	64
0	54
0	50
0	33
0	55
0	52
3	9
0	52
0	69
0	68
0	52
1	33
0	49
0	66
0	52
0	51
0	52
0	0
0	62
0	63
0	63
0	63
61	3
3	95
0	95
64	294
0	294
10	301
4	309
1	306
0	314
69	0
427	0
0	7
0	5
2	7
0	401
22	402
455	400
0	403
0	71
2	71
0	67
0	73
0	56
0	340
0	337
170	3
42	0
1313	0
0	44
0	44
0	48
1	44
0	45
0	44
0	61
0	34
0	572
2	471
0	419
2	370
34	462
0	562
0	572
5	471
0	0
0	0
0	19
0	19
33	646
5	646
0	612
1	38
0	38
1001	125
6	125
265	0
167	0
0	0
0	74
10	74
0	0
143	0
440	0
26	130
0	185
0	287
0	119
0	125
0	185
0	299
0	298
771	0
0	0
0	0
1	948
0	948
0	0
150	1
0	4
1	13
1	13
0	0
2667	0
4	0
1	0
93	0
1	39
0	33
0	0
289	0
0	69
68	69
0	383
0	384
1	384
9	383
2	383
1289	0
0	2
0	1
0	2
0	1
0	1
0	359
0	385
0	375
0	359
1	389
0	392
0	89
0	51
0	88
0	100
0	93
0	104
0	2
1	948
25	941
0	933
0	933
0	0
0	0
0	0
0	4
0	4
0	240
15	240
0	224
3	101
0	100
0	101
0	101
0	100
0	101
0	101
150	205
1	516
2	0
0	0
0	0
1102	4175
0	4175
0	1
0	1
0	1
0	1
0	1
0	1
169	5473
3	5473
0	4
0	4
0	4
0	4
0	4
0	0
0	0
0	0
6	694
58	419
18	402
4	678
0	642
0	1210
0	1210
0	1219
4	1219
0	0
0	118
0	118
1	61
0	61
0	0
0	78
17	78
5	0
0	665
0	665
0	0
0	818
0	818
0	488
116	0
1	0
0	0
205	0
4	433
1	433
0	0
0	0
0	4
0	4
0	174
0	175
0	175
307	0
0	168
0	168
7	173
0	173
58	36
0	36
0	306
0	316
0	423
0	413
0	0
0	0
4	464
0	464
0	459
0	466
5	461
1	463
0	465
459	0
1	49
0	49
7	483
0	425
0	0
0	0
3	198
0	198
0	526
1	526
0	0
2	12
1	72
0	72
0	16
0	16
0	16
0	12
0	12
0	6
0	6
0	240
0	237
0	204
0	20
24	20
0	17
2	799
0	752
0	800
3	798
1	797
0	797
0	796
0	24
0	24
0	24
0	24
