UniqueCount	AmbigCount
0	1576
12	1634
0	1579
0	1654
9	1646
11	1659
0	1581
0	1575
0	1574
0	65
0	58
0	0
0	327
9	356
0	44
3	268
0	44
0	833
88	832
115	0
15	0
0	0
0	0
0	97
57	139
0	91
0	4
0	4
0	4
0	0
0	0
0	0
91	0
336	0
0	0
0	10
0	10
0	2642
43	2642
0	0
196	0
1	0
424	3
46	3
1	21
0	11
3	230
1	228
7	345
0	168
53	175
67	0
157	0
0	71
0	80
0	91
0	74
0	65
0	33
0	74
0	72
4	13
0	71
0	95
0	86
0	71
0	33
0	68
0	92
0	72
0	71
0	72
0	0
0	55
0	55
0	55
0	52
41	8
1	138
0	138
28	167
0	167
6	233
2	241
1	235
0	243
76	0
490	0
0	24
0	11
4	24
0	378
14	378
518	378
0	378
0	55
1	55
0	59
0	65
0	44
0	373
0	368
156	10
37	0
1571	0
0	84
0	85
0	91
0	84
1	91
0	85
1	38
0	29
0	680
0	567
0	480
1	454
61	563
0	671
1	680
5	566
0	0
0	0
0	24
0	24
21	461
5	461
0	437
3	38
0	38
1011	126
3	126
240	0
137	0
0	0
0	34
21	34
0	0
151	0
457	0
510	962
0	152
0	176
0	54
1	55
0	152
0	183
0	183
899	0
0	0
0	0
0	558
0	558
0	0
129	1
0	7
1	12
1	12
0	0
2652	0
6	0
0	0
92	0
1	21
0	14
0	0
250	0
1	59
66	59
0	210
0	210
0	210
2	210
1	210
1028	0
0	3
0	2
0	3
0	1
0	1
0	324
0	363
0	336
0	324
1	363
0	363
0	111
0	66
0	105
0	115
0	111
0	118
0	1
2	936
36	922
1	922
0	922
0	0
1	0
0	0
0	0
0	0
0	167
19	167
0	157
12	79
0	79
0	79
0	79
0	78
0	78
0	78
109	232
0	541
1	0
0	0
0	0
1330	4497
0	4497
0	2
0	2
0	2
0	2
0	2
0	2
193	6045
4	6045
0	9
0	7
0	7
0	7
0	9
0	0
0	0
0	0
12	793
93	484
29	465
5	774
0	744
0	1264
0	1264
0	1272
5	1272
0	0
0	90
0	90
2	85
0	85
0	0
0	49
26	49
1	0
2	736
0	736
0	0
0	671
0	671
0	406
98	0
1	0
0	0
128	0
4	340
0	340
0	0
0	0
0	3
0	3
1	140
0	140
0	140
399	0
0	118
0	118
3	181
2	181
40	36
0	36
0	257
0	259
0	365
0	363
0	0
0	0
3	338
0	339
0	338
0	339
1	338
0	338
0	338
540	0
4	59
0	59
7	327
0	303
0	0
0	0
1	170
1	170
0	442
0	442
0	0
0	12
3	87
0	87
0	6
0	5
0	6
0	3
0	6
0	2
0	2
2	387
0	377
0	341
0	20
23	20
0	16
3	591
0	560
0	597
0	1069
1	1069
0	1066
0	1065
0	2
0	2
0	2
0	2
0	2
0	2
4705	0
97	0
0	0
2	0
0	634
0	638
0	637
0	638
0	0
0	145
3	145
18857	0
6	3
0	188
0	186
0	188
2	0
0	173
0	166
35	22
299	0
0	0
0	0
0	0
572	0
132229	905221
1	0
0	0
0	15
0	27
0	26
0	14
0	26
0	15
0	26
0	9
0	9
0	22
0	15
0	15
4	1
39	0
0	9
0	71
0	1
0	1
0	1
8	136
0	136
12	0
0	283
2	282
0	283
1	189
10	0
0	317
0	311
1	315
142	0
0	0
0	0
0	0
0	0
0	0
1	9
0	0
0	532
0	519
0	469
0	494
0	80
0	80
0	79
135	851
0	759
7	823
5	3
0	0
2	0
2	0
4	2
181	0
79	0
3	0
0	2
0	0
0	2
270	6
320	0
0	0
1126	0
27	0
0	130
1	130
0	77
0	72
0	77
0	0
1	221
11	221
10	0
2	252
0	252
0	0
5	0
106	0
0	22
0	22
0	22
27	80
0	51
0	76
0	43
1	48
26	1649
3	1649
0	1581
0	1576
78	15203
0	15203
18	0
153	0
0	0
0	3995
402	3995
0	0
0	0
0	1
142	0
0	6927
2	6929
1	6928
0	6930
0	0
0	0
0	0
717	0
0	12
0	12
0	12
296	0
0	97
14	97
1	1
1051	52
0	0
0	0
0	0
0	0
0	0
0	24
0	29
0	24
0	29
7	1363
0	1363
137	27
0	162
1	124
2	162
9725	0
3	0
11	471
10	471
4	13
1	13
0	1
0	1
0	1
0	1
131	0
0	0
0	0
0	0
0	0
1	83
0	76
0	1
0	1
60	0
0	30
0	16
0	27
0	21
0	31
0	20
0	17
1	28
69	7
0	0
0	246
183	240
0	197
0	1000
0	1003
0	1006
0	1017
0	1002
0	997
0	960
0	997
0	991
14	26938
137	27138
0	27138
0	0
0	0
0	0
28	0
0	429
23	548
1	102
0	468
10	102
0	0
0	0
0	30
1	30
0	1757
1	1757
0	0
244	0
0	0
0	0
0	0
0	0
0	0
0	122
0	122
10	0
0	0
0	19
1	33
0	46
0	44
562	25975
18	24844
0	20213
3	25784
0	25968
0	25524
42	20185
0	20029
0	24967
8	0
9	506
2	503
0	507
0	224
0	222
4	484
0	472
9	285
0	496
0	485
0	485
0	448
0	485
0	484
42	0
75	459
1	459
0	459
78	0
167	8
0	0
95	142
0	142
199	0
0	8
0	8
0	150
1	83
0	153
0	153
4	641
5	641
0	2
0	2
3	222
3	222
355	4
25	1967
0	1967
0	0
0	0
3	1452
0	1452
0	0
0	0
0	0
0	0
261	0
13	0
0	54
0	49
0	54
0	50
0	49
76	0
400	7
0	0
0	1902
45	1902
0	2
0	2
0	2
0	0
0	0
8126	0
0	36
0	36
0	32
0	3
0	32
0	32
0	32
0	3
0	32
1	4
0	8
0	8
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	17
0	17
0	0
0	0
576	12
128	0
64	7
45	931
0	931
37	880
0	0
0	0
5	0
0	159
2	159
1258	0
12	0
0	7
0	11
0	11
0	1
0	5
0	5
0	9
0	5
0	0
0	0
0	14
0	14
0	0
3	81
0	81
1	0
0	0
0	0
0	0
0	0
1	58
0	22
5	0
0	57
0	58
0	59
0	56
6	0
6	205
0	205
168	0
7	12
84	0
15	0
0	0
0	194
0	194
526	0
63	1
326	0
0	1
0	1
0	1
1	77
0	77
0	45
0	171
0	203
851	0
0	0
671	0
10	0
0	0
0	0
0	11
0	11
0	11
0	11
0	0
476	17
0	88
0	151
0	147
0	84
0	151
0	0
0	0
0	0
1	2028
2	2030
1	2028
4	2029
0	2029
0	34
1	35
0	0
0	0
0	0
0	0
0	1586
5	1588
1	1588
0	1588
0	0
0	0
151	0
5	1284
0	1284
14	0
6469	0
0	0
9	148
3	148
7	0
1	0
0	6
0	6
157	0
0	0
0	95
3	93
0	95
0	0
0	0
0	694
7	719
18	753
0	662
0	665
9	186
0	705
0	0
0	0
3	0
2	0
0	6
0	8
0	8
0	5
0	6
0	8
0	0
0	0
239	0
0	0
0	26
0	94
1	94
66	0
0	87
0	86
0	59
0	80
0	430
0	417
0	432
0	417
9	1
12	611
0	611
0	181
0	181
0	89
3	60
0	89
0	60
6	89
178	0
0	334
0	281
9	281
0	0
1059	0
291	193
14	773
0	96
14	96
0	0
345	105
12	105
0	554
1	554
0	554
0	51
0	56
0	51
17	129
0	129
4	0
0	313
0	313
0	307
0	319
0	317
0	203
0	0
1	0
0	123
4	123
324	0
0	0
0	3567
144	3560
0	3543
0	3560
3	3567
6	3542
38	0
21	0
0	298
3	298
0	23
0	24
0	13
1	86
0	86
0	17
1	88
0	74
0	88
0	74
0	85
0	88
0	77
14	0
0	0
0	0
3389	235
0	1
0	1
0	1
8	0
0	0
16	0
0	319
0	634
0	642
0	648
0	286
0	288
0	301
2	647
0	319
0	319
0	299
0	8
0	8
0	822
10	635
0	772
0	28
0	19
0	19
0	28
0	28
0	20
0	20
0	28
0	25
0	28
0	28
0	23
0	20
0	28
0	28
0	33
0	23
0	28
0	28
0	28
0	6004
0	5956
0	0
0	0
4	0
0	3
0	28
0	0
0	4
0	4
0	4
0	4
0	4
0	4
0	3
0	3
0	4
0	4
0	24
0	4
0	4
0	28
0	4
1	23
0	4
0	5
