UniqueCount	AmbigCount
0	3230
30	3371
0	3244
0	3432
14	3402
16	3433
0	3255
0	3247
0	3235
0	122
0	111
3	0
0	780
9	829
0	91
2	306
0	100
0	870
125	865
215	0
167	0
0	2
0	2
0	172
113	244
0	149
0	12
0	12
0	12
1	53
0	19
0	53
126	0
767	0
0	0
0	4
0	4
0	3230
46	3230
0	0
492	0
0	0
451	0
181	3
2	42
0	20
0	256
0	260
5	388
0	428
89	452
82	0
278	0
0	132
0	160
0	168
0	141
0	130
0	85
0	144
0	140
5	30
0	135
0	175
0	171
0	136
1	85
0	131
0	166
0	141
0	135
0	141
0	0
0	730
0	734
0	727
0	711
90	4
3	261
0	261
80	416
0	416
7	507
2	535
4	520
0	548
84	0
631	0
0	11
0	9
10	15
1	906
24	906
880	906
0	906
0	98
0	98
0	121
0	138
0	110
0	512
0	506
351	12
84	0
1825	0
0	83
0	81
0	89
0	83
1	85
0	82
3	133
0	94
0	847
2	679
0	582
1	550
48	672
0	839
2	847
6	680
0	103
4	103
0	43
0	43
34	745
5	745
0	712
1	101
0	101
1541	189
4	189
339	0
489	0
0	0
0	122
7	122
0	0
142	0
961	0
79	377
0	458
0	566
0	155
0	159
0	459
2	589
0	587
1006	0
0	1
0	1
0	1549
0	1549
0	0
333	4
0	5
4	8
1	8
0	0
3262	0
6	0
2	0
93	0
2	84
0	67
0	0
446	0
2	112
90	112
0	377
0	377
2	377
5	377
4	377
2277	0
0	137
0	107
0	136
0	0
0	0
0	660
0	702
0	674
0	659
2	707
0	712
0	256
0	175
0	250
0	267
0	253
0	272
17	4
8	1622
35	1611
0	1607
1	1609
0	0
0	0
0	0
0	11
0	11
0	381
34	381
0	359
21	254
0	249
0	254
0	254
0	249
0	254
0	254
245	373
3	613
4	0
0	0
0	0
1469	5301
0	5301
0	3
0	3
0	3
0	3
0	3
0	3
333	9157
3	9157
0	415
1	445
0	445
0	414
0	415
0	0
0	0
0	0
10	876
81	470
37	456
2	863
0	812
0	2114
0	2115
0	2124
3	2125
0	0
0	171
0	171
5	102
0	102
0	0
0	118
42	118
3	0
3	1060
0	1060
2	0
0	920
0	920
0	515
186	0
3	0
0	0
245	0
2	672
0	672
0	0
0	0
0	9
0	9
0	277
0	278
0	278
599	0
1	223
0	223
10	300
0	300
91	88
0	88
0	416
0	435
0	619
0	600
0	0
0	0
4	759
0	762
0	751
0	768
3	757
0	757
0	759
766	0
14	95
0	95
9	768
0	692
0	0
0	0
0	258
0	258
0	905
2	905
0	0
3	15
3	242
2	242
0	304
3	306
0	309
0	299
0	158
0	95
0	97
1	483
0	475
0	424
0	86
69	86
1	57
3	1203
2	1128
0	1209
2	1224
1	1223
0	1222
0	1220
0	7
0	7
0	7
0	7
0	7
0	7
6910	0
331	0
0	0
3	0
0	940
0	944
3	944
0	947
0	0
0	119
2	119
22373	0
5	5
0	375
0	375
0	375
0	0
0	313
0	306
92	26
446	0
0	0
0	0
0	0
1223	0
40086	250484
24	0
0	0
0	36
0	73
0	73
0	35
0	73
0	36
0	73
0	16
0	16
0	134
0	111
0	116
11	2
101	0
0	62
0	214
0	1
0	1
0	0
6	234
0	234
97	0
0	440
1	436
0	440
1	302
16	0
0	568
0	546
2	563
314	2
1	0
0	0
0	0
0	0
0	0
9	13
0	0
0	840
0	824
0	737
1	780
1	129
