UniqueCount	AmbigCount
1	5418
110	5771
0	5461
2	5929
44	5876
23	5938
0	5487
0	5457
0	5436
1	238
0	221
0	0
0	852
6	888
3	96
0	229
0	102
0	225
57	224
361	0
87	0
0	4
0	4
0	619
92	647
0	569
0	5
0	5
0	5
0	0
0	0
0	0
120	0
740	0
0	0
0	5
1	6
0	2886
91	2886
0	0
763	0
1	0
446	0
153	2
4	114
2	64
0	185
0	198
10	494
0	1086
68	1093
21	0
580	0
0	97
0	95
0	106
0	95
0	91
0	58
0	100
0	105
1	15
0	102
0	107
0	97
0	100
1	58
0	97
0	109
0	105
0	102
0	105
0	0
0	190
0	192
0	193
0	186
400	15
16	695
0	695
41	429
0	429
28	558
5	591
9	580
0	615
346	0
1410	0
0	68
0	70
7	71
2	2061
164	2066
776	2061
0	2066
0	137
2	137
0	329
0	418
0	379
0	1139
0	1104
648	6
47	0
2581	0
0	117
0	109
0	124
0	117
1	121
0	117
1	143
0	132
0	1287
8	1158
1	1053
6	802
183	1137
1	1272
5	1287
36	1157
0	1
0	1
0	40
0	40
39	670
9	670
0	629
1	111
0	111
2946	870
19	870
595	0
858	0
0	0
0	178
13	178
0	0
315	0
1301	0
130	387
0	636
0	742
1	149
0	156
0	639
0	768
0	765
3543	0
0	0
0	0
1	3644
0	3644
0	0
389	29
0	18
1	7
1	7
0	0
3286	0
17	0
1	0
163	0
2	63
0	39
0	0
640	0
1	289
88	289
1	2985
0	2981
13	2983
86	2982
109	2984
6042	0
0	39
0	34
0	39
0	2
0	2
1	1094
1	1252
0	1157
0	1093
0	1259
0	1267
1	283
0	229
0	265
0	292
0	284
0	296
0	2
11	1698
59	1683
0	1634
0	1636
0	0
0	0
0	0
0	6
0	6
2	739
13	739
5	728
4	183
0	180
0	183
0	183
0	180
0	183
0	183
776	412
2	580
1	0
0	0
0	0
1063	5540
0	5540
0	5
0	5
0	5
0	5
0	5
0	5
1858	22749
9	22749
0	17
0	16
0	16
0	14
0	17
0	1
0	1
0	1
10	3126
243	2628
62	2565
42	3066
0	3075
0	3610
0	3611
0	3639
1	3640
0	0
0	131
1	131
20	391
0	391
0	0
0	287
57	287
3	0
11	1278
0	1278
1	0
0	502
0	502
0	283
367	0
2	0
0	0
523	0
4	1634
1	1634
0	0
0	0
0	2
0	2
6	441
0	442
0	442
1088	0
1	198
0	198
11	504
2	504
106	208
0	208
0	1043
0	1063
0	1256
0	1236
0	0
0	0
17	1636
0	1649
0	1582
0	1664
3	1603
1	1608
1	1617
1168	0
1	148
0	148
2	925
0	864
0	0
1	0
1	254
0	254
0	4064
13	4064
0	0
0	2
7	263
1	263
0	116
0	115
0	116
0	104
1	113
0	95
1	95
2	992
0	970
0	888
0	133
51	133
2	107
4	3253
4	3122
0	3314
3	3616
8	3615
2	3607
0	3604
0	0
0	0
0	0
0	0
0	0
0	0
13660	0
296	0
2	0
2	0
0	2276
0	2327
2	2327
0	2330
0	0
0	256
2	256
12893	0
2	3
1	575
0	570
0	575
0	0
0	294
0	283
142	11
402	0
0	1
0	1
0	0
1548	0
6853	43566
2	0
0	0
0	17
0	53
0	49
0	15
0	49
0	16
0	50
0	8
0	8
0	118
0	104
0	111
21	0
136	0
0	22
0	111
0	0
0	0
0	0
6	419
0	419
43	0
0	792
7	772
4	788
0	731
1	0
0	1440
5	1378
4	1411
668	3
0	0
0	0
0	0
0	0
0	0
12	11
0	0
0	1116
2	1066
0	916
0	1003
6	597
4	597
1	588
60	1460
0	1372
51	1372
7	0
0	0
20	0
4	0
4	2
598	0
257	2
241	0
0	3
0	0
0	3
587	19
489	0
0	0
4129	0
115	0
0	145
4	145
1	215
1	197
8	215
2	0
1	264
29	264
179	0
0	684
0	684
0	0
53	0
379	0
0	147
0	144
0	144
59	342
3	239
0	327
0	157
0	224
104	3457
10	3458
1	3167
0	3143
309	37502
0	37502
48	0
589	0
0	0
0	3113
559	3113
0	0
0	0
0	1
1042	0
2	3826
10	3931
31	3927
9	3933
0	0
1	21
3	21
2046	0
0	27
1	26
0	27
614	0
0	552
35	552
1	1
1300	13
1	0
0	0
0	0
0	0
1	0
0	159
0	171
0	159
2	171
11	2398
0	2398
270	17
0	828
6	797
8	828
10532	0
138	0
124	2467
117	2467
4	12
1	12
0	11
0	11
0	11
0	11
527	0
0	0
0	0
0	0
0	0
1	359
0	351
0	0
0	0
22	0
0	82
0	41
0	79
0	63
0	84
0	60
0	45
16	80
244	2
0	0
3	3316
422	3233
0	3074
0	2599
0	2609
0	2612
0	2635
0	2603
0	2566
0	2357
0	2589
0	2546
37	27683
70	28111
0	28111
0	0
0	0
0	0
137	0
0	800
38	903
0	254
0	841
4	254
0	0
0	0
0	91
3	91
0	6356
3	6356
0	0
931	0
0	0
0	0
0	0
0	0
0	0
0	642
0	642
50	0
0	0
0	80
0	87
0	565
0	556
3270	47488
16	44568
0	36809
30	46663
3	47457
0	45770
42	36717
0	36247
0	43819
0	0
53	2945
8	2929
0	2953
0	264
0	264
4	1610
0	1533
22	1339
0	1620
0	1574
1	1574
0	1382
0	1610
0	1537
60	0
209	941
0	932
2	940
406	0
432	2
0	0
210	1194
0	1194
387	0
0	15
0	15
0	422
1	308
3	425
1	425
28	2280
11	2280
0	1
0	1
19	449
9	449
692	2
15	2059
0	2059
0	0
3	0
15	2539
0	2539
0	0
0	0
0	0
0	0
770	0
3	0
3	282
0	249
0	283
1	243
0	250
212	0
581	7
5	0
0	6759
404	6759
0	2
2	2
0	2
2	0
0	0
9727	0
0	51
0	51
0	52
0	19
0	52
0	52
0	52
0	20
0	52
1	7
0	8
0	8
0	0
0	0
0	1
0	28
0	28
0	0
1	0
2	86
0	86
0	0
0	0
2570	6
303	0
401	3
594	8471
0	8471
1365	7709
0	0
0	0
20	0
0	150
0	150
4183	0
15	0
0	55
0	54
0	55
0	25
0	45
0	43
0	45
0	45
16	0
0	0
0	63
1	63
1	0
9	151
1	151
10	0
0	0
0	0
0	0
0	0
6	296
0	232
21	0
0	226
0	244
0	235
0	235
20	0
59	423
0	423
858	0
61	21
74	0
50	0
0	0
0	693
1	693
1104	0
144	11
11	0
0	8
0	8
0	8
9	1100
0	1100
0	650
0	1379
0	1829
847	0
0	0
908	0
26	0
0	0
1	0
0	2
0	2
0	2
0	2
0	0
265	15
0	341
0	382
0	378
0	318
1	386
0	0
0	0
0	5
5	6701
24	6732
3	6702
3	6715
0	6720
0	144
1	147
0	0
0	0
0	0
0	0
1	5101
32	5124
2	5114
0	5123
0	1
0	1
728	0
6	3315
0	3315
33	0
1162	0
0	0
31	1011
8	1011
1	0
1	0
0	95
0	95
341	0
2	0
0	344
2	328
5	344
0	0
0	0
0	1454
11	1551
23	1563
0	1386
0	1395
5	540
0	1498
0	0
0	0
11	0
8	0
0	25
0	27
0	27
0	22
0	24
0	26
1	1
0	1
243	1
1	0
0	170
2	314
31	314
269	0
0	270
0	268
0	224
1	165
0	1011
0	1014
0	1046
0	1016
67	4
65	2432
0	2432
0	453
1	453
4	101
15	47
0	101
0	47
6	101
963	0
2	828
1	801
38	802
0	0
2345	0
258	406
20	1343
0	515
75	515
0	0
514	579
21	579
0	1016
6	1010
0	991
0	692
0	711
0	692
13	275
0	275
5	0
0	1658
1	1657
0	1660
0	1711
1	1695
0	1435
6	0
4	0
0	636
7	636
782	0
0	0
3	4636
72	4636
0	4599
2	4635
22	4638
9	4576
71	0
111	0
0	107
2	107
0	551
0	595
4	257
5	941
0	940
0	468
17	970
0	669
0	971
0	669
0	890
0	971
5	691
174	0
0	0
0	0
4122	190
0	9
0	9
0	9
107	0
0	0
31	0
5	1266
1	1733
0	1781
0	1797
0	1121
0	1108
0	1198
5	1805
0	1257
0	1262
1	1175
0	8
0	8
0	926
29	801
0	843
0	118
0	91
0	90
0	119
0	123
0	104
0	99
0	119
0	108
0	122
0	128
0	93
0	106
0	118
0	121
0	127
0	94
0	119
0	122
0	127
0	4905
0	4864
0	2
0	2
18	0
0	16
0	38
0	6
0	21
0	21
0	21
0	21
0	21
0	21
0	16
0	17
0	21
0	21
0	15
0	21
0	21
0	35
0	21
0	15
0	21
0	26
1	219
0	219
1015	0
0	1
0	1
0	0
237	0
8	81
0	81
0	81
7	396
0	396
60	328
0	0
0	30
13	30
192	1599
0	1599
0	1535
0	0
0	0
557	5
200	1482
1	1482
0	0
0	2
1	1860
459	1860
2	23
11	23
0	14
1	359
0	680
4	705
0	675
1	683
1	681
0	646
0	692
2	707
0	0
0	0
1	946
6	1082
3	1096
11	850
0	1085
3	1095
0	295
12	344
1	7088
0	7088
0	0
0	0
0	0
4	2045
3	2045
1305	0
1891	0
0	0
66	0
337	0
45	569
18	569
6	59
3	327
0	323
4	259
550	31
0	0
0	0
1	840
0	2293
11	2293
12	533
41	2452
2	879
0	2311
2	0
0	0
461	0
6	0
265	0
0	498
0	498
48	44
0	0
261	0
1	383
10	384
101	396
0	315
0	347
12	1379
0	1372
26	1370
0	1037
0	1005
0	180
2	176
6	180
0	3
0	3
0	0
0	0
238	0
0	734
0	755
0	678
0	694
0	699
0	691
0	117
3	117
0	4541
270	4988
5	4982
0	5025
3	4999
32	3921
1	5032
100	3938
14	3936
0	383
40	383
21	0
5	1041
24	1187
6	1160
1	1189
19	1157
0	0
0	2290
11	2290
0	0
0	0
0	2356
0	2356
0	2355
22	2364
0	2356
0	2362
0	2297
247	0
0	0
30	0
2	487
50	487
0	0
0	0
0	0
0	39
0	39
0	35
0	39
1	31
279	0
2	0
17	5649
46	5587
0	5730
798	0
0	0
0	0
0	21305
1	21305
0	0
1	0
0	1769
0	1770
2	1771
2	1769
13	1781
10	1810
0	663
2	663
0	627
0	672
0	667
0	664
0	678
0	603
1	667
0	597
0	673
13	1778
0	1783
8	1804
2	1798
92	0
0	0
0	0
0	0
0	0
2	1359
14	1359
0	4379
121	4379
0	3546
0	3638
69	3638
133	3548
11	0
0	1457
0	1570
0	1567
39	0
567	0
477	2
60	0
71	0
304	0
0	655
47	655
0	520
0	609
0	601
0	602
0	617
1	0
755	0
59	5877
13	5891
7	6062
227	6077
1	5966
0	5868
2	5863
2	5853
2	5876
752	86
305	0
0	0
15	25
0	0
0	0
0	0
0	67
1	67
0	5480
0	5432
82	2794
7	2217
0	2
0	2
0	1382
1	1382
0	24
1	217
0	0
0	0
1	0
0	1969
27	1969
2	1666
332	0
2	6
4	6
0	6
47	0
0	229
14	0
131	0
1611	13
669	4
2176	260
0	0
0	0
0	678
2	679
1	679
1	680
39	607
0	7
0	6
0	7
0	7
0	0
0	469
0	437
34	441
0	469
0	518
61	518
0	0
102	1895
1	1895
0	1097
2	1083
2	1065
79	0
24	0
3	4396
175	4445
0	4300
14	0
10	2408
0	2915
20	3119
0	3100
0	3119
0	0
1401	0
38	906
0	905
3	905
3	0
30	661
0	623
325	0
0	53
0	0
191	0
180	0
1	2
219	0
0	0
0	1
0	1
4	290
0	413
4	290
0	931
107	931
1	0
218	8
0	0
78	158
0	0
0	5
0	5
0	881
1	768
0	853
0	304
9	305
