UniqueCount	AmbigCount
0	2713
41	2860
0	2725
0	2893
7	2888
7	2901
0	2736
0	2723
0	2720
1	93
0	83
2	0
0	729
12	774
0	78
0	223
0	80
0	1574
221	1572
246	0
66	0
0	0
0	0
0	123
99	175
0	104
0	6
0	6
0	6
0	2
0	0
0	2
61	0
854	0
0	0
0	3
2	3
0	2534
35	2534
0	0
507	0
0	0
379	1
151	6
0	39
0	17
2	225
0	226
5	349
0	531
153	553
14	0
211	0
0	61
0	74
0	76
0	65
0	59
0	36
0	67
0	64
3	11
0	63
0	81
0	79
0	62
0	36
0	59
0	77
0	64
0	63
0	64
0	0
0	173
0	173
0	170
0	168
81	8
5	229
0	229
78	511
0	511
12	773
11	804
6	784
0	816
146	0
1302	0
1	22
0	11
7	22
1	375
11	374
711	374
0	375
0	88
0	88
0	143
0	155
0	119
0	440
0	436
405	12
194	0
2692	0
0	126
0	127
0	140
0	126
2	137
0	127
0	59
0	32
0	873
4	656
0	543
3	520
29	651
0	871
2	873
9	656
0	0
0	0
0	37
0	37
23	459
3	459
0	431
1	91
0	91
1398	104
4	104
394	0
380	0
0	0
0	150
7	150
0	0
115	0
1394	0
59	99
0	421
0	504
0	130
0	135
0	418
1	527
0	530
1818	0
0	0
0	0
0	1140
0	1140
0	0
224	5
0	20
4	18
1	18
0	0
3637	0
4	0
7	0
54	0
2	143
0	103
0	0
463	0
4	90
56	90
0	852
0	853
1	854
14	852
9	853
659	0
0	22
0	20
0	22
0	1
0	1
0	533
0	602
0	557
0	533
2	607
0	609
0	179
0	117
0	172
0	190
0	179
0	191
2	2
1	1336
20	1327
1	1319
0	1320
0	0
2	0
0	0
0	5
0	5
0	397
21	397
1	374
10	119
0	118
0	119
0	119
0	118
0	119
0	119
260	443
2	753
1	0
0	0
0	0
1213	3891
0	3891
0	2
0	2
0	2
0	2
0	2
0	2
236	7007
5	7007
0	35
0	35
0	34
0	35
0	36
0	0
0	0
0	0
6	685
41	356
21	347
2	677
0	637
0	1568
0	1567
0	1573
10	1572
1	0
0	254
0	254
18	349
0	349
0	0
0	171
23	171
8	0
1	1461
0	1461
0	0
0	962
0	962
0	526
242	0
8	0
0	0
337	0
3	740
0	740
0	0
0	0
0	9
0	9
1	341
0	342
0	342
503	0
0	161
0	161
8	258
1	258
67	77
0	77
0	429
0	428
0	621
0	622
0	0
0	0
19	1353
0	1355
0	1350
0	1352
10	1349
0	1349
0	1350
605	0
8	149
0	149
13	893
0	644
0	0
0	0
2	297
1	297
0	1377
3	1377
0	1
0	24
1	136
0	136
0	46
1	46
0	46
0	40
0	44
0	30
0	29
3	458
0	437
0	374
0	36
71	36
0	27
4	1653
0	1544
0	1671
1	1846
1	1844
0	1845
0	1844
0	88
0	89
0	86
0	87
0	88
0	87
2899	0
253	0
0	0
0	0
0	839
0	840
1	840
0	841
1	0
0	126
2	126
21222	0
8	5
1	290
0	287
0	290
0	0
0	240
0	237
99	18
352	0
0	2
0	2
0	0
1286	0
6850	47994
0	0
0	0
0	23
1	57
0	56
0	23
0	56
0	23
0	56
0	9
0	9
0	97
0	77
0	81
7	1
70	0
0	4
0	118
0	0
0	0
0	0
7	318
0	318
35	0
0	364
0	364
0	364
1	242
6	0
0	699
4	681
2	695
374	7
2	0
0	1
0	1
0	0
0	0
10	14
0	0
0	696
1	679
1	620
0	649
0	169
0	169
0	169
124	765
0	647
7	749
9	0
0	0
13	0
14	0
2	1
398	0
263	4
4	0
0	2
0	0
0	2
369	22
294	0
0	0
1815	0
58	0
0	125
2	125
2	171
0	160
1	171
3	0
0	226
12	226
64	0
1	461
0	461
0	0
35	0
241	0
0	61
0	61
0	60
87	89
3	51
0	85
0	29
0	47
73	3620
4	3620
2	3388
0	3374
108	15292
0	15292
61	0
378	0
0	0
0	20941
2481	20941
0	0
0	0
3	0
378	0
5	8026
4	8066
11	8062
3	8066
0	0
0	17
6	17
1584	0
0	31
0	30
0	31
673	0
0	228
59	228
2	0
1461	30
0	0
0	0
0	0
0	0
0	0
0	69
0	78
0	69
0	78
16	2177
0	2177
211	64
0	561
0	462
2	561
13073	0
38	0
16	1237
16	1237
2	22
3	22
0	4
0	4
0	4
0	4
293	0
4	0
0	0
0	0
0	0
0	199
0	183
0	0
0	0
9	0
0	88
0	44
0	75
0	56
1	89
0	55
0	45
2	76
159	6
0	0
0	591
425	584
0	472
0	2216
0	2220
0	2219
0	2269
0	2215
0	2207
0	2147
0	2212
0	2199
11	19613
86	19764
0	19764
2	0
0	0
0	0
85	0
0	785
35	931
0	198
0	849
6	198
0	0
0	0
0	44
0	44
0	3078
0	3078
0	0
485	0
0	0
0	0
0	0
0	0
0	0
1	269
1	269
47	0
0	0
0	163
5	185
0	446
0	419
1299	54105
46	51853
0	42387
24	53731
2	54073
0	53363
38	42300
0	41993
0	51707
1	0
4	1496
4	1491
0	1497
0	320
0	321
14	1378
0	1363
0	853
0	1407
0	1404
0	1404
0	1276
0	1377
0	1395
103	0
123	947
0	946
2	948
181	0
353	2
0	0
193	314
0	314
322	0
0	19
0	19
0	173
0	109
1	174
0	174
3	1239
7	1239
0	1
0	1
21	399
16	399
390	2
14	1321
0	1321
0	0
5	0
7	2589
0	2589
0	0
0	0
0	0
0	0
358	0
40	0
2	165
0	154
0	165
0	150
1	154
127	0
406	6
1	0
0	4474
92	4474
0	5
1	5
0	5
0	0
0	0
9124	0
0	74
0	74
0	74
0	14
0	74
0	74
0	74
0	14
0	74
1	1
0	13
0	13
2	0
0	0
0	3
0	3
0	3
0	0
0	0
0	33
0	33
0	0
0	0
976	12
210	0
166	6
67	3491
0	3491
143	3368
0	1
0	1
2	0
0	187
1	187
2726	0
47	0
0	48
0	57
0	57
0	8
0	47
0	47
0	56
0	47
10	0
0	0
0	49
0	49
2	0
2	132
0	132
2	0
0	0
0	0
0	0
0	0
5	195
0	94
11	0
0	51
0	51
0	51
0	51
10	0
8	284
0	284
497	0
36	22
167	0
95	0
0	0
0	276
1	276
655	0
99	3
356	0
0	4
0	4
0	4
5	146
0	146
0	110
0	426
0	462
751	0
0	0
885	0
26	2
0	0
6	0
0	3
0	3
0	3
0	3
0	0
466	19
0	425
0	631
0	620
0	394
0	632
1	0
0	0
3	0
2	3969
6	3975
1	3972
4	3972
1	3972
0	143
1	147
0	0
0	0
0	0
0	0
0	2715
6	2715
2	2715
0	2715
0	3
0	3
269	0
26	2206
0	2206
27	0
3603	0
0	0
43	578
8	578
5	0
1	0
0	77
0	77
287	0
0	0
0	182
6	175
5	182
0	0
0	0
0	1102
5	1187
34	1221
0	1000
1	1002
13	242
0	1045
0	0
0	0
15	0
4	0
0	30
0	35
0	35
0	25
2	30
0	35
1	1
0	1
304	1
0	0
0	169
1	395
13	395
305	0
0	148
0	146
0	104
0	123
0	699
0	689
0	713
0	690
50	4
20	1672
0	1672
0	1068
0	1068
0	104
6	65
0	104
0	65
5	104
432	0
0	415
0	358
7	360
0	0
1305	0
362	383
22	1494
0	358
64	358
2	0
603	130
17	130
0	965
1	983
0	976
0	100
0	107
0	100
30	204
0	204
4	0
0	759
0	758
0	735
0	770
1	766
0	521
2	0
7	0
0	229
9	229
662	0
0	0
1	2602
137	2604
0	2598
0	2603
3	2602
1	2593
7	0
40	0
0	86
1	86
0	116
0	125
1	30
0	269
1	268
0	95
7	271
0	232
0	273
0	232
0	258
0	273
0	237
67	0
0	0
0	0
3271	176
0	7
0	7
0	7
0	0
1	0
6	0
0	433
0	922
0	927
0	937
0	401
0	395
0	409
2	937
0	431
0	425
0	409
0	7
0	7
0	1141
18	911
0	1077
0	100
0	78
0	78
0	100
0	100
0	89
0	76
0	100
0	93
0	101
0	103
0	83
0	90
0	100
0	101
0	102
0	83
0	100
0	101
0	103
0	3192
0	3133
0	1
0	1
4	0
0	8
0	32
0	0
0	9
0	9
0	9
0	10
0	9
0	9
0	8
0	8
0	9
0	9
0	27
0	9
0	9
0	32
0	10
0	22
0	9
0	10
2	90
1	90
1513	0
0	0
0	0
0	0
237	0
2	49
0	49
0	49
18	485
0	485
122	293
0	0
0	42
33	42
204	773
0	773
0	758
0	0
0	0
322	4
74	1676
0	1676
0	0
2	0
0	317
87	317
2	14
16	14
0	10
1	90
0	283
0	283
1	281
0	282
0	283
0	264
0	281
0	284
0	3
0	3
6	564
3	784
1	782
18	573
0	788
2	779
0	331
11	405
0	6099
0	6099
0	1
0	1
0	1
0	940
1	940
11370	0
2003	0
0	0
47	0
158	0
57	259
4	259
1	15
1	164
0	164
1	77
347	62
0	0
0	0
1	756
0	1506
1	1506
5	156
38	2079
1	765
0	1509
1	0
0	0
204	0
27	0
227	0
0	1543
12	1543
71	36
2	0
243	0
0	52
1	52
98	60
0	32
0	37
5	962
0	954
12	958
0	475
0	463
0	195
1	186
8	195
0	11
0	11
0	0
0	0
71	0
0	522
0	552
0	515
0	538
0	545
0	543
0	75
2	75
0	1095
61	1518
