UniqueCount	AmbigCount
0	1693
15	1758
0	1698
0	1781
7	1767
4	1777
0	1697
0	1703
0	1699
0	63
0	55
2	0
0	339
10	378
0	48
0	206
0	50
0	715
79	714
101	0
17	0
0	1
0	1
0	58
51	89
0	52
0	0
0	0
0	0
0	7
0	3
0	7
68	0
396	0
0	0
2	3
2	3
0	2329
35	2329
1	0
191	0
0	0
337	2
37	3
0	24
0	15
0	182
0	184
1	261
0	150
41	162
98	0
134	0
0	75
1	90
0	97
0	79
0	71
0	39
0	79
0	76
0	15
0	75
0	104
0	95
0	75
0	39
0	70
0	100
0	76
0	75
0	76
0	0
0	48
0	48
0	49
0	48
37	2
1	108
0	108
43	208
0	208
4	345
2	357
3	349
0	361
39	0
574	0
0	18
0	16
6	20
0	203
9	203
496	202
0	204
0	61
0	61
0	55
0	57
0	47
0	314
0	311
145	6
62	0
1411	0
0	59
0	57
0	70
0	59
0	67
0	58
0	35
0	15
0	594
0	484
0	406
0	405
28	481
0	587
0	594
3	484
0	0
0	0
0	38
0	38
23	696
4	696
0	664
0	42
0	42
787	65
0	65
215	0
125	0
0	0
0	45
19	45
0	0
179	0
548	0
456	1354
0	173
1	232
0	82
0	88
0	170
0	244
0	247
767	0
0	0
0	0
0	507
0	507
0	0
88	2
0	0
0	13
0	13
0	0
2372	0
2	0
0	0
61	0
0	42
0	29
0	0
255	0
0	49
43	49
0	298
0	298
3	299
2	299
4	298
1505	0
0	4
0	2
0	4
0	0
0	0
0	266
0	299
0	280
0	266
0	305
0	306
0	87
0	40
0	85
0	99
0	86
0	100
0	1
0	750
25	742
1	736
0	736
0	0
0	0
0	0
0	3
0	3
0	185
24	185
1	170
8	90
0	87
0	90
0	90
0	87
0	90
0	90
103	254
0	480
2	0
0	0
0	0
1441	3662
0	3662
0	1
0	1
0	1
0	1
0	1
0	1
154	5053
0	5053
0	20
0	22
0	20
0	22
0	22
2	5
0	5
0	5
8	496
93	264
26	255
1	488
0	447
0	1027
0	1027
0	1032
2	1032
0	0
0	70
0	70
2	57
0	57
0	0
0	50
18	50
6	0
0	689
0	689
0	0
0	686
0	686
0	400
108	0
1	0
0	0
132	0
0	306
0	306
0	0
0	0
0	1
0	1
1	151
0	151
0	151
338	0
0	92
0	92
7	175
4	175
33	35
0	35
0	160
0	164
0	248
0	244
0	0
0	0
3	404
0	404
0	403
0	405
4	404
0	404
0	404
459	0
2	48
0	48
4	381
0	336
0	0
1	0
0	159
0	159
0	361
1	361
0	1
1	14
1	75
0	75
0	14
0	14
0	14
0	13
0	10
0	6
0	6
0	216
0	206
0	175
0	8
26	8
0	6
0	547
0	514
0	553
0	698
0	698
0	699
0	699
0	1
0	1
0	1
0	1
0	1
0	1
6010	0
110	0
6	0
0	0
0	549
0	552
0	552
0	553
0	0
0	116
1	116
21911	0
12	1
0	167
0	167
0	167
0	0
0	138
0	138
33	8
256	0
0	0
0	0
0	0
594	0
92612	593072
0	0
0	0
0	29
0	54
0	54
0	29
0	53
0	30
0	54
0	7
0	8
0	48
0	40
0	41
4	2
25	0
0	7
0	57
0	0
0	0
0	0
2	123
0	123
25	0
0	242
4	241
1	242
0	146
13	0
0	256
0	251
1	255
137	8
0	0
0	0
0	0
0	0
0	0
10	13
0	0
0	487
0	476
1	438
0	455
0	52
0	52
0	52
146	478
0	401
11	465
16	4
0	0
6	0
3	0
0	2
198	0
87	0
2	0
0	3
1	0
0	3
240	23
258	0
0	0
453	0
52	0
0	100
2	100
2	102
0	98
2	102
0	0
0	192
9	192
7	0
1	251
0	251
0	0
7	0
98	0
0	13
0	13
0	12
37	38
0	22
1	33
0	19
1	17
20	1699
1	1699
0	1620
0	1611
55	13385
0	13385
24	0
158	0
0	0
0	3416
339	3416
0	0
0	0
0	1
163	0
0	4752
0	4755
3	4755
1	4756
0	0
0	11
6	11
703	0
0	54
0	54
0	54
255	0
0	67
16	67
1	0
916	34
0	0
0	0
0	0
0	0
0	0
0	21
0	30
0	23
0	32
15	1097
0	1097
121	65
0	178
1	125
2	178
13163	0
7	0
8	490
5	490
1	7
1	7
0	0
0	0
0	0
0	0
117	0
2	0
0	0
0	0
0	0
0	65
0	59
0	0
0	0
22	0
0	24
0	8
0	25
0	17
0	24
0	17
0	10
0	24
70	10
0	0
0	235
202	226
0	175
0	1109
0	1109
0	1108
0	1122
0	1111
0	1105
0	1070
0	1107
0	1103
10	24705
124	24868
0	24868
0	0
0	0
0	0
32	0
0	399
20	451
0	83
0	434
5	83
0	0
0	0
0	23
1	23
0	949
0	949
0	0
235	0
0	0
0	0
0	0
0	0
0	0
0	141
0	141
13	0
0	0
0	30
3	51
0	71
0	71
703	21626
8	20576
0	16823
8	21402
0	21626
0	21086
5	16799
0	16625
0	20531
6	0
4	589
1	591
0	592
0	148
0	148
6	418
0	411
3	215
0	426
0	441
0	441
0	400
0	415
0	431
30	0
47	395
0	393
0	395
85	0
200	5
0	0
94	100
0	100
194	0
0	11
0	11
0	92
0	56
0	92
0	92
7	648
2	648
0	5
0	5
1	207
6	207
329	2
28	1767
0	1767
0	0
4	0
4	1297
0	1297
0	0
0	0
0	0
0	0
251	0
12	0
0	64
0	61
0	64
0	60
0	61
65	0
274	9
6	0
0	1637
28	1637
0	0
0	0
0	0
1	0
0	0
4689	0
0	24
0	24
0	24
0	3
0	24
0	24
0	25
0	3
0	24
1	0
0	11
0	11
0	0
1	0
0	1
0	201
0	201
1	0
0	0
0	20
0	20
0	0
0	0
495	9
90	0
78	3
29	670
0	670
36	638
0	0
0	0
9	0
0	158
1	158
1091	0
22	0
0	6
0	7
0	8
0	1
0	7
0	6
0	9
0	6
1	0
2	0
0	20
0	20
2	0
2	72
1	72
4	0
0	1
0	1
0	0
0	0
1	65
0	32
13	0
0	95
0	102
0	100
0	97
12	0
8	204
0	204
176	0
8	8
3	0
24	0
0	0
1	171
3	171
462	0
71	2
22	0
1	1
0	1
0	1
1	57
0	57
0	30
0	163
0	190
655	0
0	0
589	0
3	0
0	0
0	0
0	2
0	2
0	1
0	1
0	0
397	18
0	130
0	186
0	188
0	123
0	187
0	0
0	0
0	1
0	1808
6	1811
0	1810
4	1810
0	1810
0	34
0	35
0	0
0	0
0	0
0	0
1	1583
0	1584
0	1583
0	1584
0	4
0	4
146	0
4	1188
0	1188
10	0
3754	0
0	0
11	136
7	136
4	0
1	0
0	23
0	23
150	0
1	0
0	151
1	149
1	151
0	0
0	0
0	1035
4	1017
29	1094
0	896
0	900
12	238
0	956
0	0
0	0
6	0
6	2
0	9
0	14
0	14
0	5
0	8
0	14
0	0
0	0
172	1
1	0
0	24
0	95
0	95
39	0
0	78
0	76
0	60
1	69
0	512
0	506
0	520
0	506
13	4
11	556
0	556
0	157
0	157
0	56
0	32
0	56
0	32
3	56
166	0
0	232
0	185
7	185
0	0
1373	0
124	184
4	696
0	129
26	129
0	0
337	69
7	69
0	526
0	517
0	510
0	62
0	71
0	62
25	88
0	88
1	0
0	310
0	310
0	295
0	312
0	311
0	182
2	0
3	0
1	134
4	134
283	0
0	0
0	2713
176	2708
0	2703
0	2708
2	2713
4	2701
254	0
15	0
0	163
4	163
0	33
0	38
1	8
0	121
0	121
0	22
1	125
0	116
0	126
0	116
0	118
0	126
0	118
13	0
0	0
0	0
2973	281
0	11
0	11
0	11
5	0
0	0
13	0
1	205
0	570
0	574
0	580
0	192
0	197
0	201
0	580
0	205
0	205
0	199
0	10
0	10
0	780
18	604
0	732
0	71
0	61
0	61
0	71
0	71
0	65
0	61
0	71
0	67
0	71
0	72
0	67
0	65
0	71
0	71
0	72
0	67
0	71
0	71
0	72
0	4445
0	4387
0	1
0	1
1	0
0	8
0	17
0	0
0	10
0	10
0	10
0	10
0	10
0	10
0	8
0	8
0	10
0	10
0	8
0	10
0	10
0	17
0	10
0	8
0	10
0	10
0	68
0	68
708	0
0	1
0	1
0	0
145	0
0	20
0	20
0	20
8	271
0	271
51	156
0	0
0	4
9	4
186	494
0	494
0	484
0	0
0	0
109	5
20	467
0	467
0	0
1	0
0	306
90	306
0	11
22	11
0	9
0	34
0	153
0	158
0	153
0	153
0	153
0	150
0	154
0	158
0	0
0	0
1	141
1	228
0	230
1	152
0	228
0	230
0	70
6	128
0	6269
0	6269
