UniqueCount	AmbigCount
0	3391
19	3426
0	3406
0	3474
16	3444
14	3477
0	3418
0	3400
0	3390
4	102
0	102
0	0
0	756
33	805
0	89
4	90
0	90
0	858
101	858
234	0
45	0
0	8
0	8
0	207
92	207
0	196
0	2
0	2
0	2
0	5
0	3
0	5
31	0
706	0
0	0
0	11
2	12
0	3236
2	3236
0	0
495	0
1	0
657	0
108	0
1	23
0	23
1	216
0	215
10	328
0	632
99	632
80	0
323	0
0	103
0	118
0	126
0	108
0	97
0	55
0	107
0	103
2	21
0	102
0	130
0	125
0	103
0	55
0	101
0	125
0	103
1	102
0	103
0	0
0	266
0	267
0	266
0	257
134	5
8	283
0	283
89	440
0	440
14	704
7	739
6	711
0	746
107	0
1214	0
0	6
0	6
8	8
0	714
18	714
1079	712
0	716
0	108
0	108
0	197
0	224
0	187
5	536
0	536
321	0
102	0
2305	0
0	38
0	37
0	47
0	38
0	47
0	38
2	70
0	70
0	1054
2	917
0	766
6	723
51	908
1	1047
0	1054
8	916
0	0
0	0
0	60
0	60
3	173
1	173
0	172
0	74
0	74
1810	186
9	186
488	0
379	0
0	0
0	154
45	154
0	0
228	0
1158	0
22	33
0	321
0	518
0	247
0	250
0	321
2	538
0	538
916	0
0	0
0	0
0	1618
0	1618
0	0
180	0
0	0
1	19
1	19
0	0
5520	0
5	0
0	0
144	0
1	70
0	52
0	0
598	0
0	16
13	16
0	599
0	600
1	602
14	601
2	600
804	0
0	12
0	12
0	12
0	0
0	0
0	505
1	576
0	539
0	505
3	586
0	589
0	194
0	111
0	187
0	204
0	198
0	205
1	0
0	1314
29	1291
2	1296
0	1297
0	0
0	0
0	0
0	16
1	16
0	366
39	366
0	343
6	190
0	189
0	190
0	190
0	189
0	190
0	190
498	1
0	655
0	0
0	0
0	0
2091	5247
0	5247
0	0
0	0
0	0
0	0
0	0
0	0
195	9094
5	9094
0	13
0	13
0	13
0	12
0	13
0	0
0	0
0	0
6	1317
192	887
26	873
0	1306
0	1285
0	2011
0	2011
0	2013
19	2013
1	0
0	165
0	165
2	194
0	194
0	0
0	210
76	210
5	0
0	1239
0	1239
1	0
0	71
0	71
0	61
284	0
1	0
0	0
310	0
1	1089
0	1089
0	0
0	0
0	6
0	6
0	314
0	314
0	314
430	0
0	261
0	261
26	331
0	331
87	112
0	112
0	373
0	381
0	549
0	541
0	0
0	0
15	1241
0	1246
0	1235
0	1250
1	1240
0	1239
0	1239
693	0
9	165
0	165
4	599
0	599
0	0
0	0
2	360
0	360
0	983
2	983
0	1
0	1
0	177
1	177
0	54
0	52
0	54
0	44
0	51
0	33
0	32
4	434
0	432
0	391
0	47
62	47
0	38
6	1802
1	1673
0	1823
1	1509
0	1509
0	1505
0	1505
0	2
0	2
0	2
0	2
0	2
0	2
15	0
410	0
0	0
0	0
0	1353
0	1361
0	1361
0	1361
0	0
0	127
1	127
16969	0
9	0
0	249
0	249
0	249
2	0
0	297
0	298
98	0
424	0
0	0
0	0
0	0
1033	0
33308	187556
0	0
0	0
0	33
0	80
0	73
0	32
0	73
0	33
0	73
0	24
0	24
8	53
0	51
0	53
0	0
97	0
1	23
0	24
0	0
0	0
0	0
6	302
0	302
110	0
0	378
2	377
0	378
0	288
28	0
0	722
5	688
1	718
392	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	784
0	706
1	670
0	719
0	195
0	195
1	195
71	1182
0	1047
23	1156
3	0
0	0
9	0
3	0
0	0
527	0
270	0
2	0
0	0
1	0
0	0
451	0
275	0
0	0
84	0
81	0
0	226
7	226
0	218
0	201
0	218
1	0
0	275
3	275
68	0
1	495
0	495
0	0
45	0
270	0
0	101
0	101
0	98
75	119
0	51
0	117
0	33
0	49
118	3494
8	3493
0	3432
0	3396
282	39917
0	39917
22	0
381	0
0	0
0	9486
86	9486
0	0
0	0
0	0
414	0
0	1104
0	1104
2	1104
1	1104
0	0
0	16
1	16
1579	0
0	41
0	41
0	42
753	0
0	268
37	268
0	0
1316	0
0	2
0	2
0	0
0	0
0	0
0	81
0	85
0	82
0	86
3	1757
0	1757
198	0
0	451
3	414
0	451
12091	0
32	0
24	1181
10	1181
5	22
1	22
0	10
0	10
0	10
0	10
236	0
0	0
0	0
0	0
0	0
0	190
0	183
0	0
0	0
1	0
0	79
0	25
0	79
0	38
0	80
0	37
0	28
12	79
198	0
1	0
1	715
255	705
0	681
0	3265
0	3261
0	3263
22	3273
0	3256
0	3239
0	3122
0	3254
0	3232
6	35500
115	35522
0	35522
0	0
0	0
0	0
130	0
0	504
18	509
0	46
0	530
1	46
0	0
0	0
0	66
2	66
0	1550
0	1550
0	0
543	0
5	18
0	18
0	3
0	3
0	3
0	267
0	267
31	0
0	0
0	97
10	97
5	110
0	110
915	24762
25	23424
0	17984
2	24597
0	24762
0	23961
49	17943
0	17880
0	22852
2	0
48	2470
7	2445
0	2473
0	390
0	384
15	1833
0	1798
1	1193
0	1859
0	1864
0	1864
3	1713
0	1831
0	1844
53	0
125	799
0	800
2	801
232	0
324	0
0	0
219	481
0	481
380	0
0	27
0	27
0	208
0	142
2	211
1	211
0	1369
6	1369
0	0
0	0
14	380
6	380
369	0
69	2616
0	2616
0	0
0	0
0	2197
0	2197
0	0
0	0
0	0
0	0
504	0
56	0
1	214
0	201
4	215
1	194
0	202
135	0
395	0
1	0
0	4562
91	4562
0	3
2	3
0	3
4	0
0	0
16041	0
0	31
0	30
0	31
0	16
0	31
0	30
0	32
0	17
0	30
0	1
0	1
0	1
0	0
0	0
1	0
0	1
0	1
0	0
0	0
0	48
0	48
0	0
0	0
1608	0
178	0
212	0
71	2359
0	2359
128	2232
0	0
0	0
30	0
0	163
0	163
2129	0
1	0
0	18
0	20
0	20
0	6
0	18
0	18
0	20
0	18
4	0
0	0
0	140
0	140
2	0
5	145
0	145
9	0
0	0
0	0
0	0
0	0
27	121
0	121
10	0
0	75
0	81
0	81
0	75
18	0
29	362
0	362
335	0
43	0
133	0
48	0
0	0
0	226
3	226
500	0
92	0
71	0
0	6
0	6
0	6
1	250
0	250
0	177
0	600
0	673
828	0
0	0
2078	0
14	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
975	69
0	201
0	198
1	195
0	183
0	198
0	0
0	0
2	0
5	4642
0	4642
0	4642
1	4642
1	4641
0	120
5	120
0	0
0	0
0	0
0	0
1	4161
17	4168
0	4162
0	4168
0	1
0	1
310	0
2	2115
0	2115
60	0
3346	0
0	0
5	77
1	77
3	0
0	0
0	61
0	61
300	0
0	0
0	396
5	394
1	396
0	0
0	0
0	1656
5	1623
53	1735
0	1544
0	1543
20	353
0	1558
0	0
0	0
13	0
5	0
0	6
0	7
0	7
0	5
0	6
0	7
0	0
0	0
340	0
0	0
0	95
0	243
7	243
428	0
0	195
1	195
0	144
4	167
0	1312
0	1265
0	1320
0	1265
26	0
2	1419
0	1419
0	295
2	295
1	122
13	67
0	122
0	67
4	122
359	0
43	434
0	434
10	433
0	0
2400	0
222	484
9	484
0	182
11	182
0	0
761	243
7	243
0	947
0	945
0	936
0	149
14	149
0	149
17	221
0	221
4	0
0	672
0	672
0	668
0	685
1	681
0	515
2	0
27	0
0	288
4	288
650	0
0	0
6	8834
53	8831
0	8802
0	8831
9	8835
0	8802
28	0
56	0
0	59
2	59
0	173
0	195
1	35
1	402
0	402
0	128
4	411
0	368
0	413
0	368
0	378
0	413
1	373
41	0
0	0
0	0
4366	1
0	29
0	29
0	29
5	0
0	0
3	0
0	404
0	818
0	821
0	829
0	383
0	380
0	394
1	830
0	403
0	402
0	389
0	4
1	4
0	1352
20	942
0	1351
0	149
0	138
0	138
0	149
0	149
0	144
0	142
0	149
0	149
0	149
0	151
0	161
0	144
0	149
0	149
0	152
0	161
0	149
0	149
0	151
13	21670
0	21670
0	0
0	0
16	0
0	26
0	39
0	4
0	29
0	29
0	29
0	29
0	29
0	29
0	25
0	26
0	29
0	29
0	14
0	29
0	29
0	39
0	29
0	12
0	29
0	34
1	254
5	254
1211	0
0	0
0	0
0	0
239	0
0	53
0	53
0	53
17	667
0	667
179	442
0	0
0	18
12	18
149	917
0	917
0	912
0	0
0	0
322	0
