UniqueCount	AmbigCount
0	4032
45	4101
0	4066
0	4163
27	4118
17	4173
0	4076
0	4043
0	4038
6	100
0	100
1	0
0	824
23	894
0	116
1	117
0	117
1	478
52	478
293	0
148	0
0	1
0	1
0	325
152	325
0	306
0	13
0	13
0	13
0	2
0	1
0	2
16	0
1015	0
0	0
0	9
1	9
0	2631
8	2631
0	0
665	0
0	0
528	0
146	0
8	46
0	46
2	241
1	241
12	418
0	1856
296	1856
8	0
399	0
0	137
0	150
0	169
0	139
0	124
0	73
0	142
0	148
5	25
0	140
0	174
0	155
0	145
0	73
0	134
0	172
0	147
0	140
0	148
0	0
0	201
0	206
0	207
0	204
180	2
4	309
0	309
143	570
0	570
59	1127
6	1186
6	1139
0	1201
276	0
1405	0
0	16
0	13
8	18
0	946
22	948
1149	946
0	948
0	147
2	147
0	240
0	268
0	229
4	667
0	667
525	0
263	0
2974	0
0	140
0	139
0	166
0	141
1	167
0	140
2	50
0	50
0	1044
5	861
0	687
2	695
35	849
0	1035
6	1044
12	861
0	0
0	0
0	27
0	27
6	143
2	143
0	140
0	96
0	96
2845	355
6	355
734	0
592	0
1	0
0	199
64	199
0	0
107	0
2970	0
416	486
0	382
0	579
0	226
0	237
0	380
2	608
0	608
2975	0
0	0
0	0
1	1820
0	1820
0	0
252	0
0	0
2	34
0	34
0	0
7982	0
4	0
0	0
34	0
1	324
0	243
0	0
535	0
2	46
37	46
0	1217
0	1216
6	1217
32	1217
20	1217
208	0
0	42
0	38
0	42
0	1
0	1
1	805
0	896
0	855
0	803
5	909
0	915
0	365
0	217
0	346
0	394
0	369
0	400
1	0
2	1749
24	1721
2	1706
0	1707
0	6
1	6
0	6
0	5
0	5
0	620
55	620
1	582
8	241
0	237
0	240
0	241
0	236
0	241
0	240
625	0
1	910
1	0
0	0
0	0
1392	3489
0	3489
0	0
0	0
0	0
0	0
0	0
0	0
424	10256
4	10256
0	29
0	29
0	29
0	29
0	29
0	0
0	0
0	0
8	863
77	554
20	530
0	843
0	844
0	2456
0	2455
0	2459
11	2458
0	0
0	173
0	173
9	745
1	745
0	0
0	312
97	312
8	0
0	2179
0	2179
0	0
0	107
0	107
0	91
241	0
2	0
0	0
352	0
1	1598
1	1598
0	0
0	0
0	13
0	13
0	323
0	324
0	324
440	0
0	285
0	285
10	389
0	389
106	144
0	144
0	714
0	734
0	889
0	869
0	0
0	0
58	4752
0	4764
0	4685
0	4775
20	4695
0	4695
2	4696
550	0
3	165
0	165
18	1124
0	1124
0	0
0	0
1	362
0	362
0	2544
2	2544
0	1
0	1
3	206
0	206
0	185
0	182
0	185
0	159
2	172
0	117
1	117
4	778
0	778
0	704
0	96
105	97
0	75
8	3830
4	3552
0	3884
1	2035
6	2032
0	2028
0	2020
0	12
0	12
0	12
0	12
0	12
0	12
3	0
313	0
0	0
0	0
0	1888
0	1899
3	1899
0	1900
0	0
0	217
0	217
15857	0
16	0
1	274
0	273
0	274
1	0
0	354
0	350
139	0
286	0
0	0
0	0
0	0
1173	0
2144	13744
1	0
0	0
0	21
1	43
0	41
0	20
0	41
0	20
0	42
0	13
0	13
12	76
0	73
0	76
0	0
124	0
0	6
2	7
0	2
0	2
0	2
12	486
0	486
270	0
0	452
2	446
0	452
0	372
3	0
0	970
4	924
1	963
445	0
1	0
0	2
0	2
0	0
0	0
1	0
0	0
0	1081
2	964
1	903
0	975
1	401
0	401
0	400
73	807
0	707
15	779
19	0
0	0
22	0
1	0
0	0
417	0
560	0
3	0
0	0
0	0
0	0
377	0
274	0
1	0
281	0
42	0
0	173
12	173
0	200
1	187
4	200
9	0
0	245
4	245
89	0
2	567
0	567
0	0
55	0
250	0
0	104
1	104
0	100
98	211
0	109
0	209
0	54
1	107
243	4870
12	4869
1	4670
0	4596
156	29319
0	29319
56	0
476	0
0	0
0	20694
439	20694
0	0
0	0
0	0
665	0
5	14902
14	14918
29	14917
12	14920
0	0
1	40
3	40
