UniqueCount	AmbigCount
0	3631
29	3680
0	3653
0	3734
15	3702
6	3738
0	3662
0	3640
0	3633
5	79
0	79
0	0
0	431
51	490
0	81
1	81
0	81
1	1921
97	1921
96	0
53	0
0	15
0	15
0	66
74	66
0	52
0	12
0	12
0	12
0	3
0	0
0	3
31	0
597	0
0	0
0	4
2	4
0	2557
4	2557
2	0
222	0
1	0
432	0
87	0
2	27
0	27
2	286
0	286
16	409
0	429
142	429
20	0
154	0
0	62
1	95
0	100
0	65
0	58
0	36
0	68
0	70
2	12
0	65
0	103
0	101
0	68
1	36
0	60
0	100
0	70
0	65
0	70
0	0
0	74
0	76
0	75
0	75
30	0
1	115
0	115
126	311
0	311
27	538
2	557
3	539
0	558
273	0
636	0
0	19
0	8
14	19
0	176
6	176
497	176
0	176
0	68
1	68
0	52
0	58
0	40
13	326
0	326
129	0
36	0
2049	0
0	75
0	73
0	88
0	75
1	88
0	74
4	17
0	17
0	481
1	353
0	303
2	300
13	348
0	477
0	481
5	353
0	1
0	1
0	233
0	233
9	248
1	248
0	247
0	37
0	37
994	92
1	92
429	0
143	0
1	0
0	28
47	28
0	0
147	0
1789	0
237	858
0	680
0	755
0	186
0	195
0	680
1	793
0	793
1761	0
0	0
0	0
0	1077
0	1077
0	0
127	0
0	1
4	19
4	19
0	0
4032	0
2	0
0	0
19	0
1	133
0	103
0	0
286	0
0	42
41	42
0	562
0	562
0	562
4	562
2	562
613	0
0	15
0	8
0	14
0	2
0	2
0	332
0	371
0	349
0	331
0	375
0	377
0	139
0	68
0	135
0	163
0	138
0	166
0	0
1	653
15	645
0	646
0	646
0	6
0	6
0	6
0	5
0	5
0	182
46	182
0	145
15	115
0	110
0	115
0	115
0	111
0	115
0	116
273	0
0	700
4	0
0	0
0	0
1291	2308
0	2308
0	0
0	0
0	0
0	0
0	0
0	0
191	6922
3	6922
0	32
0	34
0	32
0	34
0	34
0	0
0	0
0	0
6	749
181	429
45	423
0	746
0	676
0	838
0	838
0	840
11	840
0	0
0	154
0	154
8	642
0	642
0	0
0	38
40	38
1	0
0	1429
0	1429
0	0
0	54
0	54
0	38
117	0
0	0
0	0
148	0
0	520
0	520
0	0
0	0
0	4
0	4
0	173
0	173
0	173
284	0
0	81
0	81
6	161
5	161
39	38
0	38
0	209
0	216
0	324
0	317
0	0
0	0
9	1611
0	1614
0	1602
0	1614
12	1601
0	1600
0	1602
397	0
2	82
0	82
7	531
0	531
0	0
0	0
0	177
0	177
0	787
1	787
0	0
0	0
0	59
0	59
0	41
0	41
0	41
0	35
0	40
0	27
0	26
5	252
0	252
0	217
0	12
30	12
0	7
1	789
0	744
0	796
0	768
1	767
0	768
0	767
0	120
0	122
0	115
0	113
0	115
0	117
15054	0
174	0
1	0
0	0
0	646
0	645
0	645
0	646
0	0
0	118
0	118
12250	0
9	0
0	95
0	94
0	95
0	0
0	172
0	168
55	1
401	0
0	0
0	0
0	0
830	0
50459	282389
4	0
0	0
0	15
0	39
0	38
0	15
0	38
0	15
0	38
0	10
0	10
8	28
0	27
0	28
0	0
49	0
0	9
0	9
0	0
0	0
0	0
15	149
0	149
49	0
0	182
2	180
0	182
0	94
5	0
0	297
2	292
1	297
173	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	609
0	567
0	540
0	575
0	98
1	98
0	98
177	316
0	250
10	309
40	0
0	0
13	0
10	0
0	0
238	0
150	0
4	0
0	3
0	0
0	3
242	0
242	0
0	0
1181	0
39	0
0	169
15	169
1	126
0	123
1	126
0	0
0	186
2	186
38	0
0	248
0	248
0	0
19	0
96	0
0	36
0	36
0	35
34	55
2	17
0	54
0	12
0	17
64	2328
1	2328
0	2280
0	2247
26	8995
0	8995
26	0
204	0
1	0
0	20528
281	20528
0	0
0	0
0	0
224	0
2	4088
2	4089
3	4088
7	4089
0	0
0	2
2	2
821	0
0	78
2	78
0	79
264	0
0	124
23	124
0	0
1248	0
0	0
0	0
0	0
0	0
2	0
0	47
0	55
0	47
2	55
12	1783
0	1783
153	0
0	444
2	327
1	444
11749	0
28	0
8	735
7	735
2	12
0	12
0	1
0	1
0	1
0	1
139	0
0	0
0	0
0	0
0	0
0	128
0	120
0	2
0	2
2	0
0	70
0	24
0	67
0	45
0	71
0	44
0	25
9	68
66	0
0	0
1	403
391	393
0	339
0	873
0	871
0	871
22	875
0	870
0	869
0	850
0	870
0	868
2	13343
100	13346
0	13346
0	0
0	0
0	0
39	0
0	1013
47	974
0	138
0	1067
3	138
0	0
0	0
0	29
1	29
0	1155
0	1155
0	0
361	0
0	0
0	0
0	0
0	0
0	0
0	124
0	124
25	0
0	0
0	158
19	158
7	244
0	244
904	40219
14	38774
0	26989
3	40075
0	40223
0	39551
19	26917
0	26815
0	37850
25	0
4	614
0	615
0	616
0	211
0	211
1	732
0	719
4	391
0	746
0	741
0	741
0	683
0	732
0	738
71	0
67	659
0	659
0	659
76	0
174	0
0	1
126	101
0	101
272	0
0	12
1	12
0	98
0	61
0	98
0	98
0	761
2	761
0	1
0	1
12	194
5	194
243	0
40	1309
0	1309
0	0
2	0
0	2022
0	2022
0	0
0	0
0	0
0	0
260	0
30	0
1	105
0	101
2	107
1	95
1	103
72	0
176	0
30	0
0	1878
36	1878
0	3
2	4
0	4
1	0
0	0
16619	0
0	21
0	21
0	21
0	12
0	21
0	21
0	22
0	12
0	21
0	0
0	2
0	2
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	16
0	16
0	0
0	0
613	0
100	0
69	0
17	824
0	824
36	783
0	0
0	0
9	0
0	173
0	173
1416	0
4	0
0	13
0	17
0	17
0	3
