UniqueCount	AmbigCount
0	2435
38	2559
0	2443
1	2586
8	2569
7	2595
0	2457
0	2446
0	2441
0	88
0	76
0	0
0	629
18	685
0	66
1	242
0	69
0	936
119	933
158	0
19	0
0	0
0	0
0	91
80	124
0	75
0	5
0	5
0	5
0	14
0	6
0	14
28	0
537	0
0	0
0	0
1	0
0	2803
51	2803
0	0
356	0
0	0
418	2
99	1
1	20
0	13
0	155
0	161
1	245
0	223
73	235
37	0
219	0
0	77
1	82
0	91
0	81
0	72
0	51
0	82
0	79
1	12
0	78
0	94
0	88
0	79
0	51
0	78
0	90
0	79
0	77
0	79
0	0
0	190
0	190
0	189
1	185
63	6
5	175
0	175
52	331
0	331
14	369
2	389
5	373
0	393
112	0
907	0
0	3
0	2
3	6
0	352
11	352
642	352
0	352
0	97
4	97
0	99
0	103
0	84
0	403
0	399
235	3
50	0
1793	0
0	53
0	53
0	64
0	53
0	64
0	53
0	55
0	35
0	698
0	543
0	467
0	446
40	541
0	692
0	698
4	543
0	11
0	11
0	34
0	34
33	687
4	687
0	657
1	66
0	66
901	91
3	91
288	0
209	0
0	0
0	101
8	101
0	0
157	0
685	0
48	280
0	163
0	255
0	105
1	109
0	167
0	269
0	265
792	0
0	0
0	0
0	1157
0	1157
0	0
184	3
0	2
3	17
2	17
1	0
2437	0
11	0
1	0
65	0
0	43
0	34
0	0
324	0
0	70
56	70
0	438
0	437
1	437
2	437
4	438
2331	0
0	7
0	4
0	7
0	0
1	0
0	371
0	426
0	391
0	371
1	429
0	430
0	136
0	80
0	129
0	140
0	136
0	140
2	0
1	968
25	957
0	950
0	950
0	0
0	0
0	0
0	2
0	2
0	258
21	258
0	233
7	96
0	95
0	95
0	96
0	93
0	95
0	94
155	347
0	669
0	0
0	0
0	0
1393	4766
0	4766
0	0
0	0
0	0
0	0
0	0
0	0
239	7296
3	7296
0	61
0	62
0	62
0	60
0	61
0	0
0	0
0	0
6	681
61	351
17	343
2	673
0	622
0	1325
0	1326
0	1327
2	1328
0	0
0	148
0	148
17	415
0	415
0	0
0	109
26	109
1	0
3	881
0	881
0	0
0	833
0	833
0	441
155	0
0	0
0	0
205	0
0	505
0	505
0	0
0	0
0	3
0	3
0	258
0	258
0	259
397	0
0	113
0	113
14	215
0	215
66	52
0	52
0	246
0	252
0	423
0	417
0	0
0	0
2	429
0	430
0	426
0	431
3	428
1	428
0	429
589	0
4	97
0	97
2	455
0	422
0	0
0	0
0	228
0	228
0	646
2	646
0	1
1	15
1	106
0	106
0	44
0	44
0	44
0	41
0	26
0	14
0	14
2	291
0	277
0	253
0	15
43	15
0	7
3	888
0	833
0	895
0	1067
2	1067
0	1067
0	1067
0	6
0	7
0	6
0	6
0	7
0	7
4	0
272	0
0	0
0	0
0	557
0	558
0	558
0	558
0	0
0	74
0	74
17503	0
3	7
0	227
0	227
0	227
0	0
0	205
0	195
85	23
329	0
0	1
0	1
0	0
962	0
37207	229913
9	0
0	0
0	30
0	56
0	54
0	30
0	56
0	30
0	56
0	14
0	14
0	57
0	44
0	45
9	1
44	0
1	6
0	79
0	0
0	0
0	0
9	183
0	183
31	0
0	229
0	228
0	229
0	126
6	0
0	416
2	404
2	412
217	4
1	0
0	0
0	0
0	0
0	0
4	17
0	0
0	483
2	467
1	437
0	454
1	85
0	85
0	85
117	482
0	405
5	474
5	0
0	0
6	0
4	0
4	0
375	0
130	0
0	0
0	3
0	1
0	2
342	11
296	0
0	0
667	0
74	0
0	169
5	169
0	160
0	145
3	160
0	0
2	244
18	244
35	0
0	357
0	357
0	0
21	0
162	0
0	42
0	42
0	41
43	87
0	46
0	86
0	23
0	45
51	2243
4	2243
0	2130
0	2115
106	15527
0	15527
41	0
224	0
0	0
0	3944
418	3944
0	0
0	0
0	0
233	0
0	3398
0	3402
1	3402
0	3402
0	0
0	42
14	42
1049	0
0	28
0	28
0	28
348	0
0	132
18	132
0	2
1128	21
0	0
0	0
0	0
1	0
0	0
0	38
0	43
0	38
1	43
7	1507
0	1507
163	44
0	283
1	231
1	283
11832	0
50	0
5	642
4	642
0	17
0	17
0	0
0	0
0	0
0	0
157	0
0	0
0	0
0	0
0	0
1	134
0	128
0	0
0	0
22	0
0	38
0	16
0	37
0	29
1	41
0	26
0	19
