UniqueCount	AmbigCount
0	2012
27	2104
0	2021
0	2125
2	2105
9	2126
0	2027
0	2023
0	2017
0	59
0	52
0	0
0	452
12	484
0	36
0	196
0	37
0	761
69	760
107	0
15	0
0	1
0	1
0	35
59	55
0	28
0	3
0	3
0	3
0	5
0	3
0	5
43	0
460	0
0	0
0	3
0	3
0	2154
24	2154
0	0
199	0
2	0
264	3
74	4
1	20
0	10
1	202
0	200
6	289
0	130
71	139
27	0
93	0
0	46
0	60
0	61
0	46
0	46
0	23
0	49
0	49
0	3
0	49
0	61
0	61
0	47
1	23
0	46
0	61
0	49
1	48
0	49
0	0
0	64
0	64
0	63
0	62
33	5
0	93
0	93
54	230
0	230
4	249
1	253
0	249
0	253
43	0
436	0
0	10
0	8
4	12
0	94
5	93
361	93
0	94
0	78
2	78
0	44
0	46
0	37
0	293
0	284
155	6
55	0
1580	0
0	43
0	41
0	49
0	43
1	49
0	41
0	37
0	19
0	457
0	355
0	323
2	301
25	354
0	453
1	457
3	355
0	1
0	1
0	34
0	34
37	702
6	702
0	677
0	29
0	29
705	51
1	51
252	0
113	0
1	0
0	66
7	66
0	0
123	0
735	0
36	136
0	413
0	494
0	134
0	138
0	408
0	507
0	511
591	0
0	0
0	0
0	598
0	598
0	0
111	2
0	3
3	14
0	14
0	0
2941	0
3	0
2	0
61	0
0	40
0	31
0	0
243	0
0	34
41	34
0	457
0	457
3	457
2	457
2	457
2849	0
0	4
0	4
0	4
0	0
0	0
0	189
0	211
0	195
1	189
0	212
0	215
0	84
0	47
0	80
0	96
0	85
0	94
0	8
0	684
19	676
0	674
0	674
0	0
0	0
0	0
0	5
1	5
0	166
23	166
0	149
7	76
0	74
0	76
0	76
0	74
0	76
0	76
112	289
0	592
0	0
0	0
0	0
1224	3011
0	3011
0	1
0	1
0	1
0	1
0	1
0	1
109	5323
1	5323
0	7
0	8
0	7
0	8
0	8
0	0
0	0
0	0
7	411
69	200
18	192
0	404
0	367
0	866
0	866
0	869
3	869
0	0
0	82
0	82
7	105
0	105
0	0
0	43
22	43
2	0
0	761
0	761
1	0
0	654
0	654
0	402
99	0
0	0
0	0
158	0
1	305
0	305
0	0
0	0
0	1
0	1
1	177
0	177
0	177
272	0
0	104
0	104
12	158
0	158
30	26
0	26
0	197
0	201
0	305
0	301
0	0
0	0
3	389
0	389
0	388
0	389
6	388
0	389
0	389
410	0
8	42
0	42
1	426
0	384
0	0
0	0
0	172
0	172
0	334
0	334
0	0
1	13
1	74
0	74
0	11
0	10
0	11
0	8
0	11
0	4
0	4
0	140
0	134
0	115
0	4
14	5
0	3
2	421
0	402
0	424
1	713
1	713
0	713
0	713
0	31
0	31
0	31
0	31
0	31
0	31
8882	0
165	0
0	0
0	0
0	456
0	458
0	458
0	458
0	0
0	46
0	46
18274	0
7	4
0	78
0	78
0	78
0	0
0	163
0	159
46	12
193	0
0	0
0	0
0	0
713	0
47379	283460
1	0
0	0
0	22
0	47
0	45
0	22
0	45
0	22
0	45
0	15
0	15
0	47
0	39
0	40
5	0
31	0
0	8
0	60
0	0
0	0
0	0
4	100
0	100
43	0
0	172
0	172
0	172
0	84
11	0
0	226
1	217
1	226
133	2
1	0
0	0
0	0
0	0
0	0
6	7
0	0
0	430
1	420
0	401
0	413
0	41
0	41
0	40
185	502
0	392
5	495
3	0
0	0
4	0
4	0
0	1
274	0
74	0
2	0
0	5
0	0
0	5
271	9
221	0
0	0
848	0
46	0
0	119
2	119
1	106
0	97
0	106
0	0
0	184
6	184
16	0
0	223
0	223
0	0
11	0
112	0
0	23
0	23
0	23
22	36
0	18
1	36
0	10
1	18
29	1835
1	1834
0	1740
0	1726
82	16409
0	16409
28	0
139	0
0	0
0	7483
677	7483
0	0
0	0
0	1
146	0
0	3144
0	3148
0	3146
0	3148
0	0
0	2
1	2
752	0
0	27
0	27
0	27
244	0
0	79
11	79
1	0
1002	35
0	0
0	0
0	0
0	0
0	0
0	20
0	21
0	20
0	21
7	952
0	952
83	41
0	155
1	111
1	155
9327	0
22	0
1	409
3	409
0	11
0	11
0	0
0	0
0	0
0	0
90	0
0	0
0	0
0	1
0	1
3	73
0	69
0	0
0	0
14	0
0	38
0	21
0	37
0	27
0	39
0	26
0	23
3	37
41	2
0	0
0	147
169	146
0	97
0	1255
0	1253
0	1254
3	1274
0	1254
0	1254
0	1242
0	1252
0	1253
6	18135
98	18205
0	18205
1	0
0	0
0	0
46	0
0	493
28	567
1	111
0	526
1	111
0	0
0	0
0	32
2	32
0	2600
1	2600
0	0
219	0
0	0
0	0
0	0
0	0
0	0
0	120
0	120
10	0
0	0
0	20
0	35
0	65
0	62
667	38136
25	36376
0	30678
3	37879
1	38128
0	37532
19	30628
0	30413
0	36589
3	0
2	719
1	719
0	719
0	147
0	147
3	436
0	435
0	207
0	446
0	450
0	450
0	422
0	436
0	444
32	0
58	416
0	416
0	416
78	0
168	2
0	0
59	65
0	65
223	0
0	9
0	9
0	128
1	76
1	130
0	130
1	580
6	580
0	0
0	0
0	171
0	171
323	3
25	1480
0	1480
0	0
1	0
2	1648
0	1648
0	0
0	0
0	0
0	0
214	0
22	0
0	40
0	39
0	41
0	36
0	40
64	0
215	3
4	0
0	1674
13	1674
0	1
1	3
0	3
0	0
0	0
2925	0
0	30
0	30
0	30
0	1
0	30
0	30
0	30
0	1
0	30
0	0
0	13
0	13
0	0
0	0
0	2
0	4
0	4
0	0
0	0
0	13
0	13
0	0
0	0
449	14
98	0
89	1
12	801
0	801
25	778
0	0
0	0
3	0
0	152
0	152
1043	0
12	0
0	7
0	8
0	8
0	0
0	7
0	7
0	8
0	7
2	0
0	0
0	32
0	32
1	0
2	56
0	56
3	0
0	0
0	0
0	0
0	0
2	102
0	64
6	0
0	57
0	58
0	58
0	57
9	0
3	169
0	169
235	0
11	9
79	0
33	0
0	0
0	148
0	148
392	0
69	0
210	0
0	1
0	1
0	1
0	29
0	29
0	15
0	140
0	154
630	0
0	0
540	0
10	1
0	0
0	0
0	1
0	1
0	1
0	1
1	0
723	23
0	107
0	158
0	155
0	97
0	158
0	0
0	0
1	0
0	1939
0	1940
0	1939
4	1939
2	1940
0	54
0	54
0	0
0	0
0	1
0	1
0	1340
0	1341
0	1341
0	1341
0	0
0	0
89	0
12	1065
0	1065
12	0
2322	0
0	0
8	125
5	125
1	0
1	0
0	21
0	21
155	0
1	0
0	260
4	255
1	260
0	0
0	0
0	1009
8	984
23	1049
0	913
0	915
14	211
0	950
0	0
0	0
4	0
3	0
0	2
0	4
0	4
0	2
0	2
0	4
0	0
0	0
217	2
0	0
0	24
0	93
2	93
97	0
0	88
0	87
0	55
0	78
0	575
0	562
0	580
0	562
10	0
7	719
0	719
0	123
0	123
0	60
2	45
0	60
0	45
3	60
126	0
0	224
0	182
2	182
0	0
1309	0
39	166
9	617
0	123
34	123
0	0
321	35
6	35
0	572
0	574
0	572
0	62
0	67
0	62
23	84
0	84
1	0
0	211
0	211
0	197
0	213
0	212
0	106
1	0
4	0
0	133
5	133
291	0
2	0
0	2049
135	2046
0	2043
0	2046
0	2049
2	2042
48	0
15	0
0	88
0	88
0	30
1	37
0	6
0	119
0	119
0	22
2	119
0	113
0	120
0	113
0	112
0	120
0	114
10	0
0	0
0	0
2585	254
0	2
0	2
0	2
15	0
0	0
25	0
0	127
0	426
0	428
0	431
0	121
0	117
0	122
0	432
0	126
0	124
0	121
0	8
0	8
0	866
10	709
0	818
0	55
0	46
0	46
0	55
0	55
0	50
0	46
0	55
0	51
0	55
0	55
0	62
0	50
0	55
0	55
0	56
0	62
0	55
0	55
0	55
0	5924
0	5864
0	0
0	0
7	0
0	2
0	9
0	1
