UniqueCount	AmbigCount
0	5488
48	5572
0	5536
1	5652
21	5591
30	5657
0	5545
0	5504
0	5495
6	84
0	84
1	0
0	721
48	807
1	148
2	149
0	149
2	2659
186	2659
210	0
117	0
0	7
0	7
0	77
156	77
0	71
0	8
0	8
0	8
3	28
0	11
0	28
8	0
955	0
0	0
0	16
10	16
0	3115
20	3115
0	0
544	0
0	0
458	0
118	0
1	30
0	30
4	263
0	262
7	357
0	706
326	706
7	0
247	0
0	87
0	110
0	117
0	87
0	83
0	44
0	89
0	91
5	10
0	89
0	120
0	115
0	87
1	44
0	85
0	120
0	91
0	89
0	91
0	0
0	388
0	392
0	386
2	382
59	1
1	257
0	257
153	483
0	483
16	846
1	871
1	857
0	883
100	0
374	0
0	23
0	14
12	26
0	270
8	270
726	270
0	270
0	84
0	84
0	129
0	140
0	112
8	448
0	448
271	0
149	0
3088	0
0	136
0	138
0	147
0	137
0	146
0	138
1	38
0	38
0	904
0	723
0	602
1	595
42	721
0	898
0	904
3	723
0	23
0	23
0	0
0	0
29	682
1	682
0	675
0	76
0	76
1143	81
3	81
534	0
363	0
1	0
0	43
86	43
0	0
220	0
3707	0
1918	2356
0	792
1	817
0	168
0	173
0	792
4	863
0	863
2161	0
0	0
0	0
0	1376
0	1376
0	0
262	0
0	6
2	16
0	16
0	0
6547	0
0	0
0	0
52	0
7	148
0	103
0	0
387	0
0	93
93	93
0	749
0	749
2	749
10	749
4	749
257	0
0	56
0	39
0	56
0	0
0	0
0	407
0	462
0	426
0	406
5	464
0	465
1	253
0	125
0	244
0	283
0	252
0	283
7	0
0	1316
26	1301
1	1305
0	1306
0	2
0	2
0	2
0	1
0	1
0	285
47	285
0	253
17	129
0	128
0	126
0	129
0	124
0	128
0	125
407	0
0	997
1	0
0	0
0	0
1434	2308
0	2308
0	1
0	1
0	1
0	1
0	1
0	1
210	7988
2	7988
0	184
0	200
0	199
0	184
0	185
0	0
0	0
0	0
8	886
110	395
35	384
0	878
0	797
0	1459
0	1459
0	1465
15	1465
0	0
0	80
0	80
4	441
0	441
0	0
0	60
24	60
3	0
1	1966
0	1966
1	0
0	103
0	103
0	79
197	0
0	0
0	0
268	0
1	907
0	907
0	0
0	0
0	4
0	4
0	227
0	227
0	227
377	0
0	132
0	132
19	258
1	258
75	44
0	44
0	464
0	468
0	666
0	662
0	0
0	0
35	1657
0	1659
0	1654
0	1662
19	1657
0	1657
0	1657
606	0
2	187
0	187
8	728
0	728
0	0
0	0
1	392
0	392
0	1525
3	1525
0	4
0	4
2	162
0	162
0	205
0	203
0	208
1	192
0	145
0	62
0	61
23	400
0	400
0	350
0	53
121	54
3	32
4	1123
2	1056
0	1136
0	1516
2	1514
0	1514
0	1513
0	948
0	971
0	919
0	912
0	938
0	942
24989	0
247	0
0	0
0	0
0	908
0	915
0	915
0	915
0	0
0	180
5	180
20491	0
7	0
0	179
0	179
0	179
1	0
0	343
0	330
105	0
419	0
0	0
0	0
1	0
1124	0
13132	81460
13	0
0	0
0	17
0	38
0	37
0	17
0	37
0	17
0	37
0	14
0	14
11	31
0	29
0	31
0	0
76	0
0	8
1	8
0	2
0	2
0	1
36	315
0	315
90	0
0	389
0	387
0	389
0	244
2	0
0	655
4	633
5	653
290	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	778
3	736
0	690
0	729
1	125
0	125
1	125
126	368
0	272
3	362
3	0
0	0
25	0
7	0
0	0
529	0
323	0
5	0
0	7
0	1
0	7
300	0
339	0
0	0
684	0
74	0
0	175
18	175
0	188
0	182
0	188
4	0
0	199
5	199
110	0
0	454
0	454
0	0
52	0
166	0
0	98
1	98
0	97
90	169
0	83
0	169
0	39
0	83
108	3552
9	3551
0	3469
0	3435
56	5533
0	5533
48	0
269	0
1	0
0	30746
382	30746
0	0
0	0
1	0
285	0
10	4520
0	4522
3	4522
2	4522
0	0
3	76
20	76
1484	0
0	38
0	38
0	38
611	0
0	201
62	201
0	0
1560	1
0	0
0	0
0	0
2	0
0	0
0	65
0	81
0	65
3	81
15	3079
0	3079
209	0
0	379
0	307
0	379
13678	0
59	0
11	1177
8	1177
3	23
0	23
0	8
0	8
0	8
0	8
292	0
1	0
0	0
0	5
0	5
1	235
0	224
0	0
0	0
4	0
0	72
0	37
0	64
0	51
0	72
0	50
0	38
6	65
146	0
0	0
0	539
495	540
0	436
0	1543
0	1541
0	1542
15	1549
0	1541
0	1537
0	1512
0	1540
0	1536
2	13036
106	13044
0	13044
0	0
0	0
0	0
113	0
0	1612
119	1995
1	249
0	1819
18	249
0	0
0	0
0	94
1	94
0	191
1	191
0	0
605	0
1	32
0	32
0	1
0	2
0	2
0	214
0	214
50	0
0	0
0	249
29	249
4	191
0	191
1598	44320
45	42188
0	29690
1	44082
1	44323
0	42921
45	29601
0	29516
0	41420
0	0
8	1454
8	1452
0	1455
0	533
0	527
15	1172
0	1156
2	664
0	1189
0	1177
0	1177
0	1097
0	1172
0	1175
36	0
140	914
0	913
0	915
197	0
379	0
1	0
202	184
0	184
310	0
0	16
0	16
0	217
0	137
0	222
1	222
0	1081
4	1081
0	0
0	0
12	381
7	381
370	0
37	1322
0	1322
0	0
3	0
1	2764
0	2764
0	0
0	0
0	0
0	0
330	0
57	0
0	299
0	286
1	302
1	286
1	289
115	0
390	0
5	0
0	4030
40	4030
0	1
1	1
0	1
0	0
0	0
27351	0
0	17
0	17
0	17
0	6
0	17
0	17
0	17
0	6
0	17
0	3
0	1
0	1
1	0
1	0
5	0
0	0
0	0
0	0
0	0
0	51
0	51
0	0
0	0
869	0
194	0
141	0
41	1563
0	1563
29	1499
0	0
0	0
3	0
0	188
0	188
2627	0
2	0
0	56
0	75
0	75
0	9
0	54
0	54
0	73
0	53
5	0
0	0
0	12
1	12
0	0
8	147
0	147
4	0
0	0
0	0
0	0
0	0
18	92
0	92
38	0
0	155
0	155
0	158
0	152
10	0
10	234
0	234
356	0
77	0
430	0
148	0
1	0
0	198
1	198
619	0
110	0
26	0
0	5
0	5
0	5
1	124
0	124
0	89
0	313
0	348
794	0
0	0
1407	0
14	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
319	35
0	266
0	308
0	303
0	250
0	308
0	0
0	0
2	0
3	4423
1	4423
1	4423
6	4423
1	4423
0	172
6	172
0	0
0	0
0	0
0	0
0	3620
6	3628
3	3624
0	3628
0	3
0	3
216	0
18	2116
0	2116
22	0
2320	0
1	0
6	170
1	170
4	0
0	0
0	96
0	96
269	0
0	0
0	214
1	214
1	214
0	0
0	0
0	1216
1	1322
37	1357
0	1128
0	1129
20	253
0	1152
0	0
0	0
23	0
9	0
0	12
0	14
0	14
0	11
0	12
0	14
2	25
0	25
311	0
2	0
1	153
0	455
10	455
280	0
0	223
0	220
1	140
1	199
0	702
0	645
0	709
0	645
66	0
1	1742
0	1742
0	1076
0	1076
2	107
3	70
0	107
0	69
5	107
502	0
68	218
0	218
3	218
0	0
560	0
208	318
4	319
0	234
26	234
1	0
619	75
14	75
0	907
0	907
0	902
0	74
7	74
0	74
78	201
0	201
6	0
0	740
0	737
0	687
0	749
0	748
0	441
4	0
13	0
0	240
7	240
517	0
0	0
0	2662
156	2663
0	2657
1	2663
3	2662
0	2657
2	0
56	0
0	77
0	77
0	103
0	122
1	28
0	296
0	297
0	80
8	300
0	267
0	301
0	267
0	276
0	301
2	273
54	0
0	0
0	0
2374	0
0	10
0	10
0	10
5	0
0	0
142	0
0	326
0	740
0	748
0	744
0	311
0	309
0	317
0	745
0	325
0	325
0	312
1	14
0	14
0	1566
35	1006
0	1563
0	79
0	65
0	65
0	79
0	79
0	70
0	66
0	79
0	71
0	79
0	81
0	80
0	70
0	79
0	79
0	80
0	80
0	79
0	79
0	81
0	446
0	445
0	1
0	1
4	0
0	11
0	49
0	0
0	15
0	15
0	15
0	15
0	15
0	15
0	11
0	11
0	15
0	15
